# Jupiter Spectrum
# source: Modeled from published albedo data
# description: Jupiter - CH4 and NH3 absorption bands
# object: Jupiter
# observation_type: Reflected solar spectrum
#
Wavelength(nm),Flux(W/m²/nm)
1490.38,9.144481e-02
1494.79,8.970718e-02
1499.20,8.832078e-02
1503.61,8.741945e-02
1508.02,8.687331e-02
1512.42,8.662717e-02
1516.83,8.665182e-02
1521.24,8.691264e-02
1525.65,8.737042e-02
1530.06,8.798240e-02
1534.47,8.870345e-02
1538.88,8.948718e-02
1543.29,9.028718e-02
1547.70,9.105814e-02
1552.10,9.175700e-02
1556.51,9.234390e-02
1560.92,9.278310e-02
1565.33,9.304367e-02
1569.74,9.310005e-02
1574.15,9.293243e-02
1578.56,9.252696e-02
1582.97,9.187577e-02
1587.37,9.097682e-02
1591.78,8.983366e-02
1596.19,8.845496e-02
1600.60,8.688445e-02
1605.01,8.529920e-02
1609.42,8.352498e-02
1613.83,8.158401e-02
1618.24,7.950080e-02
1622.65,7.730160e-02
1627.05,7.501377e-02
1631.46,7.266522e-02
1635.87,7.028388e-02
1640.28,6.789727e-02
1644.69,6.553202e-02
1649.10,6.321350e-02
1653.51,6.096555e-02
1657.92,5.881013e-02
1662.32,5.676711e-02
1666.73,5.485408e-02
1671.14,5.308618e-02
1675.55,5.147600e-02
1679.96,5.003350e-02
1684.37,4.876593e-02
1688.78,4.767789e-02
1693.19,4.677128e-02
1697.60,4.604543e-02
1702.00,4.554926e-02
1706.41,4.528833e-02
1710.82,4.519370e-02
1715.23,4.525698e-02
1719.64,4.546790e-02
1724.05,4.581463e-02
1728.46,4.628399e-02
1732.87,4.686169e-02
1737.27,4.753262e-02
1741.68,4.828115e-02
1746.09,4.909135e-02
1750.50,4.994728e-02
1754.91,5.083324e-02
1759.32,5.173403e-02
1763.73,5.263510e-02
1768.14,5.352278e-02
1772.55,5.438445e-02
1776.95,5.520861e-02
1781.36,5.598504e-02
1785.77,5.670482e-02
1790.18,5.736040e-02
1794.59,5.794557e-02
1799.00,5.845547e-02
1803.41,5.900393e-02
1807.82,5.951071e-02
1812.22,5.994032e-02
1816.63,6.029215e-02
1821.04,6.056656e-02
1825.45,6.076470e-02
1829.86,6.088847e-02
1834.27,6.094039e-02
1838.68,6.092347e-02
1843.09,6.084115e-02
1847.49,6.069714e-02
1851.90,6.049539e-02
1856.31,6.023996e-02
1860.72,5.993496e-02
1865.13,5.958450e-02
1869.54,5.919258e-02
1873.95,5.876310e-02
1878.36,5.829980e-02
1882.77,5.780621e-02
1887.17,5.728565e-02
1891.58,5.674122e-02
1895.99,5.617577e-02
1900.40,5.560638e-02
1904.81,5.516578e-02
1909.22,5.471170e-02
1913.63,5.424596e-02
1918.04,5.377019e-02
1922.44,5.328583e-02
1926.85,5.279415e-02
1931.26,5.229629e-02
1935.67,5.179319e-02
1940.08,5.128571e-02
1944.49,5.077456e-02
1948.90,5.026036e-02
1953.31,4.974363e-02
1957.72,4.922482e-02
1962.12,4.870428e-02
1966.53,4.818234e-02
1970.94,4.765923e-02
1975.35,4.713517e-02
1979.76,4.661031e-02
1984.17,4.608479e-02
1988.58,4.555871e-02
1992.99,4.503212e-02
1997.39,4.450509e-02
2001.80,4.402451e-02
2006.21,4.361122e-02
2010.62,4.319748e-02
2015.03,4.278323e-02
2019.44,4.236842e-02
2023.85,4.195295e-02
2028.26,4.153670e-02
2032.67,4.111953e-02
2037.07,4.070126e-02
2041.48,4.028169e-02
2045.89,3.986057e-02
2050.30,3.943760e-02
2054.71,3.901245e-02
2059.12,3.858474e-02
2063.53,3.815401e-02
2067.94,3.771978e-02
2072.34,3.728146e-02
2076.75,3.683844e-02
2081.16,3.639000e-02
2085.57,3.593537e-02
2089.98,3.547371e-02
2094.39,3.500409e-02
2098.80,3.452552e-02
2103.21,3.410268e-02
2107.62,3.369295e-02
2112.02,3.327035e-02
2116.43,3.283354e-02
2120.84,3.238115e-02
2125.25,3.191180e-02
2129.66,3.142407e-02
2134.07,3.091658e-02
2138.48,3.038800e-02
2142.89,2.983708e-02
2147.29,2.926265e-02
2151.70,2.866371e-02
2156.11,2.803944e-02
2160.52,2.738922e-02
2164.93,2.671271e-02
2169.34,2.600985e-02
2173.75,2.528090e-02
2178.16,2.452650e-02
2182.57,2.374768e-02
2186.97,2.294589e-02
2191.38,2.212298e-02
2195.79,2.128129e-02
2200.20,2.042590e-02
2204.61,1.960468e-02
2209.02,1.877094e-02
2213.43,1.792853e-02
2217.84,1.708169e-02
2222.24,1.623502e-02
2226.65,1.539342e-02
2231.06,1.456202e-02
2235.47,1.374614e-02
2239.88,1.295116e-02
2244.29,1.218250e-02
2248.70,1.144548e-02
2253.11,1.074525e-02
2257.52,1.008671e-02
2261.92,9.474408e-03
2266.33,8.912465e-03
2270.74,8.404484e-03
2275.15,7.953492e-03
2279.56,7.561875e-03
2283.97,7.231335e-03
2288.38,6.962852e-03
2292.79,6.756663e-03
2297.19,6.612262e-03
2301.60,6.533406e-03
2306.01,6.522038e-03
2310.42,6.567124e-03
2314.83,6.665766e-03
2319.24,6.814486e-03
2323.65,7.009294e-03
2328.06,7.245763e-03
2332.46,7.519106e-03
2336.87,7.824269e-03
2341.28,8.156011e-03
2345.69,8.508998e-03
2350.10,8.877891e-03
2354.51,9.257423e-03
2358.92,9.642483e-03
2363.33,1.002818e-02
2367.74,1.040991e-02
2372.14,1.078342e-02
2376.55,1.114482e-02
2380.96,1.149065e-02
2385.37,1.181787e-02
2389.78,1.212392e-02
2394.19,1.240668e-02
2398.60,1.266446e-02
2403.01,1.291972e-02
2407.41,1.316066e-02
2411.82,1.337596e-02
2416.23,1.356537e-02
2420.64,1.372896e-02
2425.05,1.386710e-02
2429.46,1.398037e-02
2433.87,1.406959e-02
2438.28,1.413574e-02
2442.69,1.417995e-02
2447.09,1.420344e-02
2451.50,1.420751e-02
2455.91,1.419352e-02
2460.32,1.416283e-02
2464.73,1.411681e-02
2469.14,1.405680e-02
2473.55,1.398409e-02
2477.96,1.389995e-02
2482.36,1.380556e-02
2486.77,1.370204e-02
2491.18,1.359042e-02
2495.59,1.347166e-02
2500.00,1.334666e-02
