# Mercury Spectrum
# source: Modeled from published albedo data
# description: Mercury - Rocky surface, no atmosphere
# object: Mercury
# observation_type: Reflected solar spectrum
#
Wavelength(nm),Flux(W/m²/nm)
1014.23,1.108261e-01
1018.64,1.096939e-01
1023.05,1.085618e-01
1027.45,1.074296e-01
1031.86,1.062974e-01
1036.27,1.051652e-01
1040.68,1.040330e-01
1045.09,1.029008e-01
1049.50,1.017687e-01
1053.91,1.007490e-01
1058.32,9.974381e-02
1062.73,9.873860e-02
1067.13,9.773339e-02
1071.54,9.672818e-02
1075.95,9.572297e-02
1080.36,9.471776e-02
1084.77,9.371255e-02
1089.18,9.270733e-02
1093.59,9.170212e-02
1098.00,9.069691e-02
1102.40,8.974942e-02
1106.81,8.885002e-02
1111.22,8.795062e-02
1115.63,8.705122e-02
1120.04,8.615182e-02
1124.45,8.525242e-02
1128.86,8.435303e-02
1133.27,8.345363e-02
1137.68,8.255423e-02
1142.08,8.165483e-02
1146.49,8.075543e-02
1150.90,7.987551e-02
1155.31,7.907134e-02
1159.72,7.826717e-02
1164.13,7.746301e-02
1168.54,7.665884e-02
1172.95,7.585467e-02
1177.35,7.505050e-02
1181.76,7.424633e-02
1186.17,7.344216e-02
1190.58,7.263800e-02
1194.99,7.183383e-02
1199.40,7.102966e-02
1203.81,7.030774e-02
1208.22,6.959880e-02
1212.63,6.888986e-02
1217.03,6.818092e-02
1221.44,6.747198e-02
1225.85,6.676305e-02
1230.26,6.605411e-02
1234.67,6.534517e-02
1239.08,6.463623e-02
1243.49,6.392729e-02
1247.90,6.321836e-02
1252.30,6.254814e-02
1256.71,6.191327e-02
1261.12,6.127840e-02
1265.53,6.064353e-02
1269.94,6.000866e-02
1274.35,5.937379e-02
1278.76,5.873892e-02
1283.17,5.810405e-02
1287.58,5.746918e-02
1291.98,5.683431e-02
1296.39,5.619944e-02
1300.80,5.557804e-02
1305.21,5.501723e-02
1309.62,5.445643e-02
1314.03,5.389563e-02
1318.44,5.333483e-02
1322.85,5.277403e-02
1327.25,5.221323e-02
1331.66,5.165242e-02
1336.07,5.109162e-02
1340.48,5.053082e-02
1344.89,4.997002e-02
1349.30,4.940922e-02
1353.71,4.890180e-02
1358.12,4.840449e-02
1362.53,4.790717e-02
1366.93,4.740986e-02
1371.34,4.691255e-02
1375.75,4.641523e-02
1380.16,4.591792e-02
1384.57,4.542060e-02
1388.98,4.492329e-02
1393.39,4.442597e-02
1397.80,4.392866e-02
1402.20,4.345780e-02
1406.61,4.301339e-02
1411.02,4.256898e-02
1415.43,4.212457e-02
1419.84,4.168016e-02
1424.25,4.123575e-02
1428.66,4.079134e-02
1433.07,4.034693e-02
1437.47,3.990253e-02
1441.88,3.945812e-02
1446.29,3.901371e-02
1450.70,3.857772e-02
1455.11,3.818621e-02
1459.52,3.779471e-02
1463.93,3.740321e-02
1468.34,3.701170e-02
1472.75,3.662020e-02
1477.15,3.622870e-02
1481.56,3.583719e-02
1485.97,3.544569e-02
1490.38,3.505419e-02
1494.79,3.466269e-02
1499.20,3.427118e-02
1503.61,3.393595e-02
1508.02,3.361323e-02
1512.42,3.329050e-02
1516.83,3.296778e-02
1521.24,3.264505e-02
1525.65,3.232232e-02
1530.06,3.199960e-02
1534.47,3.167687e-02
1538.88,3.135415e-02
1543.29,3.103142e-02
1547.70,3.070870e-02
1552.10,3.038597e-02
1556.51,3.006325e-02
1560.92,2.974052e-02
1565.33,2.941780e-02
1569.74,2.909507e-02
1574.15,2.877234e-02
1578.56,2.844962e-02
1582.97,2.812689e-02
1587.37,2.780417e-02
1591.78,2.748144e-02
1596.19,2.715872e-02
1600.60,2.684537e-02
1605.01,2.659142e-02
1609.42,2.633747e-02
1613.83,2.608353e-02
1618.24,2.582958e-02
1622.65,2.557563e-02
1627.05,2.532168e-02
1631.46,2.506774e-02
1635.87,2.481379e-02
1640.28,2.455984e-02
1644.69,2.430589e-02
1649.10,2.405194e-02
1653.51,2.379800e-02
1657.92,2.354405e-02
1662.32,2.329010e-02
1666.73,2.303615e-02
1671.14,2.278220e-02
1675.55,2.252826e-02
1679.96,2.227431e-02
1684.37,2.202036e-02
1688.78,2.176641e-02
1693.19,2.151246e-02
1697.60,2.125852e-02
1702.00,2.102862e-02
1706.41,2.082758e-02
1710.82,2.062653e-02
1715.23,2.042549e-02
1719.64,2.022445e-02
1724.05,2.002341e-02
1728.46,1.982236e-02
1732.87,1.962132e-02
1737.27,1.942028e-02
1741.68,1.921924e-02
1746.09,1.901820e-02
1750.50,1.881715e-02
1754.91,1.861611e-02
1759.32,1.841507e-02
1763.73,1.821403e-02
1768.14,1.801299e-02
1772.55,1.781194e-02
1776.95,1.761090e-02
1781.36,1.740986e-02
1785.77,1.720882e-02
1790.18,1.700778e-02
1794.59,1.680673e-02
1799.00,1.660569e-02
1803.41,1.643735e-02
1807.82,1.627864e-02
1812.22,1.611992e-02
1816.63,1.596120e-02
1821.04,1.580248e-02
1825.45,1.564377e-02
1829.86,1.548505e-02
1834.27,1.532633e-02
1838.68,1.516762e-02
1843.09,1.500890e-02
1847.49,1.485018e-02
1851.90,1.469146e-02
1856.31,1.453275e-02
1860.72,1.437403e-02
1865.13,1.421531e-02
1869.54,1.405659e-02
1873.95,1.389788e-02
1878.36,1.373916e-02
1882.77,1.358044e-02
1887.17,1.342172e-02
1891.58,1.326301e-02
1895.99,1.310429e-02
1900.40,1.294894e-02
1904.81,1.282725e-02
1909.22,1.270557e-02
1913.63,1.258389e-02
1918.04,1.246220e-02
1922.44,1.234052e-02
1926.85,1.221884e-02
1931.26,1.209715e-02
1935.67,1.197547e-02
1940.08,1.185379e-02
1944.49,1.173210e-02
1948.90,1.161042e-02
1953.31,1.148874e-02
1957.72,1.136705e-02
1962.12,1.124537e-02
1966.53,1.112369e-02
1970.94,1.100200e-02
1975.35,1.088032e-02
1979.76,1.075864e-02
1984.17,1.063695e-02
1988.58,1.051527e-02
1992.99,1.039359e-02
1997.39,1.027190e-02
2001.80,1.016104e-02
2006.21,1.006581e-02
2010.62,9.970581e-03
2015.03,9.875351e-03
2019.44,9.780120e-03
2023.85,9.684890e-03
2028.26,9.589659e-03
2032.67,9.494429e-03
2037.07,9.399198e-03
2041.48,9.303968e-03
2045.89,9.208737e-03
2050.30,9.113507e-03
2054.71,9.018277e-03
2059.12,8.923046e-03
2063.53,8.827816e-03
2067.94,8.732585e-03
2072.34,8.637355e-03
2076.75,8.542124e-03
2081.16,8.446894e-03
2085.57,8.351663e-03
2089.98,8.256433e-03
2094.39,8.161202e-03
2098.80,8.065972e-03
2103.21,7.986132e-03
2107.62,7.912064e-03
2112.02,7.837996e-03
2116.43,7.763928e-03
2120.84,7.689860e-03
2125.25,7.615792e-03
2129.66,7.541723e-03
2134.07,7.467655e-03
2138.48,7.393587e-03
2142.89,7.319519e-03
2147.29,7.245451e-03
2151.70,7.171383e-03
2156.11,7.097315e-03
2160.52,7.023246e-03
2164.93,6.949178e-03
2169.34,6.875110e-03
2173.75,6.801042e-03
2178.16,6.726974e-03
2182.57,6.652906e-03
2186.97,6.578838e-03
2191.38,6.504770e-03
2195.79,6.430701e-03
2200.20,6.357355e-03
2204.61,6.299158e-03
2209.02,6.240962e-03
2213.43,6.182766e-03
2217.84,6.124569e-03
2222.24,6.066373e-03
2226.65,6.008176e-03
2231.06,5.949980e-03
2235.47,5.891784e-03
2239.88,5.833587e-03
2244.29,5.775391e-03
2248.70,5.717194e-03
2253.11,5.658998e-03
2257.52,5.600802e-03
2261.92,5.542605e-03
2266.33,5.484409e-03
2270.74,5.426212e-03
2275.15,5.368016e-03
2279.56,5.309820e-03
2283.97,5.251623e-03
2288.38,5.193427e-03
2292.79,5.135230e-03
2297.19,5.077034e-03
2301.60,5.022685e-03
2306.01,4.975070e-03
2310.42,4.927455e-03
2314.83,4.879840e-03
2319.24,4.832224e-03
2323.65,4.784609e-03
2328.06,4.736994e-03
2332.46,4.689379e-03
2336.87,4.641764e-03
2341.28,4.594148e-03
2345.69,4.546533e-03
2350.10,4.498918e-03
2354.51,4.451303e-03
2358.92,4.403687e-03
2363.33,4.356072e-03
2367.74,4.308457e-03
2372.14,4.260842e-03
2376.55,4.213226e-03
2380.96,4.165611e-03
2385.37,4.117996e-03
2389.78,4.070381e-03
2394.19,4.022766e-03
2398.60,3.975150e-03
2403.01,3.934749e-03
2407.41,3.897715e-03
2411.82,3.860681e-03
2416.23,3.823647e-03
2420.64,3.786613e-03
2425.05,3.749579e-03
2429.46,3.712545e-03
2433.87,3.675511e-03
2438.28,3.638477e-03
2442.69,3.601443e-03
2447.09,3.564409e-03
2451.50,3.527375e-03
2455.91,3.490341e-03
2460.32,3.453307e-03
2464.73,3.416273e-03
2469.14,3.379238e-03
2473.55,3.342204e-03
2477.96,3.305170e-03
2482.36,3.268136e-03
2486.77,3.231102e-03
2491.18,3.194068e-03
2495.59,3.157034e-03
2500.00,3.120000e-03
