# Saturn Spectrum
# source: Modeled from published albedo data
# description: Saturn - CH4 absorption, rings
# object: Saturn
# observation_type: Reflected solar spectrum
#
Wavelength(nm),Flux(W/m²/nm)
1181.76,2.907981e-01
1186.17,2.876485e-01
1190.58,2.844988e-01
1194.99,2.813492e-01
1199.40,2.781995e-01
1203.81,2.753720e-01
1208.22,2.725953e-01
1212.63,2.698186e-01
1217.03,2.670419e-01
1221.44,2.642653e-01
1225.85,2.614886e-01
1230.26,2.587119e-01
1234.67,2.559353e-01
1239.08,2.531586e-01
1243.49,2.503819e-01
1247.90,2.476052e-01
1252.30,2.449802e-01
1256.71,2.424936e-01
1261.12,2.400071e-01
1265.53,2.375205e-01
1269.94,2.350339e-01
1274.35,2.325473e-01
1278.76,2.300608e-01
1283.17,2.275742e-01
1287.58,2.250876e-01
1291.98,2.226010e-01
1296.39,2.201145e-01
1300.80,2.176806e-01
1305.21,2.154842e-01
1309.62,2.132877e-01
1314.03,2.110912e-01
1318.44,2.088947e-01
1322.85,2.066982e-01
1327.25,2.045017e-01
1331.66,2.023052e-01
1336.07,2.001087e-01
1340.48,1.979122e-01
1344.89,1.957157e-01
1349.30,1.935191e-01
1353.71,1.915316e-01
1358.12,1.895836e-01
1362.53,1.876356e-01
1366.93,1.856875e-01
1371.34,1.837393e-01
1375.75,1.817910e-01
1380.16,1.798426e-01
1384.57,1.778940e-01
1388.98,1.759451e-01
1393.39,1.739960e-01
1397.80,1.720465e-01
1402.20,1.702001e-01
1406.61,1.684568e-01
1411.02,1.667127e-01
1415.43,1.649678e-01
1419.84,1.632218e-01
1424.25,1.614745e-01
1428.66,1.597255e-01
1433.07,1.579746e-01
1437.47,1.562214e-01
1441.88,1.544653e-01
1446.29,1.527058e-01
1450.70,1.509752e-01
1455.11,1.494139e-01
1459.52,1.478470e-01
1463.93,1.462733e-01
1468.34,1.446918e-01
1472.75,1.431012e-01
1477.15,1.415001e-01
1481.56,1.398869e-01
1485.97,1.382599e-01
1490.38,1.366173e-01
1494.79,1.349569e-01
1499.20,1.332765e-01
1503.61,1.317924e-01
1508.02,1.303312e-01
1512.42,1.288416e-01
1516.83,1.273207e-01
1521.24,1.257655e-01
1525.65,1.241729e-01
1530.06,1.225399e-01
1534.47,1.208635e-01
1538.88,1.191408e-01
1543.29,1.173692e-01
1547.70,1.155462e-01
1552.10,1.136696e-01
1556.51,1.117378e-01
1560.92,1.097496e-01
1565.33,1.077042e-01
1569.74,1.056017e-01
1574.15,1.034428e-01
1578.56,1.012291e-01
1582.97,9.896294e-02
1587.37,9.664763e-02
1591.78,9.428745e-02
1596.19,9.188762e-02
1600.60,8.948559e-02
1605.01,8.725116e-02
1609.42,8.499099e-02
1613.83,8.271360e-02
1618.24,8.042836e-02
1622.65,7.814541e-02
1627.05,7.587548e-02
1631.46,7.362983e-02
1635.87,7.142003e-02
1640.28,6.925784e-02
1644.69,6.715498e-02
1649.10,6.512298e-02
1653.51,6.317296e-02
1657.92,6.131544e-02
1662.32,5.956015e-02
1666.73,5.791583e-02
1671.14,5.639011e-02
1675.55,5.498930e-02
1679.96,5.371831e-02
1684.37,5.258056e-02
1688.78,5.157785e-02
1693.19,5.071040e-02
1697.60,4.997677e-02
1702.00,4.943048e-02
1706.41,4.907871e-02
1710.82,4.884858e-02
1715.23,4.873365e-02
1719.64,4.872628e-02
1724.05,4.881771e-02
1728.46,4.899825e-02
1732.87,4.925747e-02
1737.27,4.958438e-02
1741.68,4.996757e-02
1746.09,5.039551e-02
1750.50,5.085662e-02
1754.91,5.133954e-02
1759.32,5.183323e-02
1763.73,5.232717e-02
1768.14,5.281146e-02
1772.55,5.327697e-02
1776.95,5.371538e-02
1781.36,5.411928e-02
1785.77,5.448224e-02
1790.18,5.479877e-02
1794.59,5.506440e-02
1799.00,5.527561e-02
1803.41,5.554032e-02
1807.82,5.578243e-02
1812.22,5.596874e-02
1816.63,5.609881e-02
1821.04,5.617289e-02
1825.45,5.619184e-02
1829.86,5.615700e-02
1834.27,5.607022e-02
1838.68,5.593366e-02
1843.09,5.574980e-02
1847.49,5.552134e-02
1851.90,5.525113e-02
1856.31,5.494211e-02
1860.72,5.459724e-02
1865.13,5.421950e-02
1869.54,5.381179e-02
1873.95,5.337691e-02
1878.36,5.291758e-02
1882.77,5.243635e-02
1887.17,5.193561e-02
1891.58,5.141762e-02
1895.99,5.088443e-02
1900.40,5.035102e-02
1904.81,4.993712e-02
1909.22,4.951347e-02
1913.63,4.908138e-02
1918.04,4.864204e-02
1922.44,4.819649e-02
1926.85,4.774566e-02
1931.26,4.729034e-02
1935.67,4.683124e-02
1940.08,4.636897e-02
1944.49,4.590405e-02
1948.90,4.543693e-02
1953.31,4.496797e-02
1957.72,4.449751e-02
1962.12,4.402580e-02
1966.53,4.355307e-02
1970.94,4.307949e-02
1975.35,4.260523e-02
1979.76,4.213038e-02
1984.17,4.165505e-02
1988.58,4.117931e-02
1992.99,4.070320e-02
1997.39,4.022676e-02
2001.80,3.979237e-02
2006.21,3.941887e-02
2010.62,3.904503e-02
2015.03,3.867080e-02
2019.44,3.829614e-02
2023.85,3.792096e-02
2028.26,3.754519e-02
2032.67,3.716871e-02
2037.07,3.679138e-02
2041.48,3.641304e-02
2045.89,3.603350e-02
2050.30,3.565253e-02
2054.71,3.526988e-02
2059.12,3.488523e-02
2063.53,3.449825e-02
2067.94,3.410855e-02
2072.34,3.371570e-02
2076.75,3.331919e-02
2081.16,3.291849e-02
2085.57,3.251300e-02
2089.98,3.210205e-02
2094.39,3.168494e-02
2098.80,3.126090e-02
2103.21,3.088864e-02
2107.62,3.052977e-02
2112.02,3.016093e-02
2116.43,2.978108e-02
2120.84,2.938916e-02
2125.25,2.898409e-02
2129.66,2.856479e-02
2134.07,2.813019e-02
2138.48,2.767924e-02
2142.89,2.721098e-02
2147.29,2.672451e-02
2151.70,2.621906e-02
2156.11,2.569398e-02
2160.52,2.514880e-02
2164.93,2.458324e-02
2169.34,2.399727e-02
2173.75,2.339110e-02
2178.16,2.276520e-02
2182.57,2.212039e-02
2186.97,2.145778e-02
2191.38,2.077881e-02
2195.79,2.008529e-02
2200.20,1.938155e-02
2204.61,1.871277e-02
2209.02,1.803429e-02
2213.43,1.734909e-02
2217.84,1.666046e-02
2222.24,1.597196e-02
2226.65,1.528739e-02
2231.06,1.461072e-02
2235.47,1.394608e-02
2239.88,1.329762e-02
2244.29,1.266956e-02
2248.70,1.206601e-02
2253.11,1.149096e-02
2257.52,1.094821e-02
2261.92,1.044128e-02
2266.33,9.973369e-03
2270.74,9.547261e-03
2275.15,9.165304e-03
2279.56,8.829346e-03
2283.97,8.540706e-03
2288.38,8.300143e-03
2292.79,8.107842e-03
2297.19,7.963408e-03
2301.60,7.871907e-03
2306.01,7.836458e-03
2310.42,7.844746e-03
2314.83,7.894524e-03
2319.24,7.983099e-03
2323.65,8.107380e-03
2328.06,8.263937e-03
2332.46,8.449061e-03
2336.87,8.658836e-03
2341.28,8.889203e-03
2345.69,9.136030e-03
2350.10,9.395178e-03
2354.51,9.662570e-03
2358.92,9.934243e-03
2363.33,1.020641e-02
2367.74,1.047551e-02
2372.14,1.073823e-02
2376.55,1.099157e-02
2380.96,1.123285e-02
2385.37,1.145972e-02
2389.78,1.167018e-02
2394.19,1.186260e-02
2398.60,1.203567e-02
2403.01,1.221082e-02
2407.41,1.237676e-02
2411.82,1.252283e-02
2416.23,1.264886e-02
2420.64,1.275488e-02
2425.05,1.284117e-02
2429.46,1.290820e-02
2433.87,1.295660e-02
2438.28,1.298713e-02
2442.69,1.300066e-02
2447.09,1.299814e-02
2451.50,1.298057e-02
2455.91,1.294901e-02
2460.32,1.290451e-02
2464.73,1.284814e-02
2469.14,1.278092e-02
2473.55,1.270387e-02
2477.96,1.261797e-02
2482.36,1.252412e-02
2486.77,1.242319e-02
2491.18,1.231600e-02
2495.59,1.220327e-02
2500.00,1.208571e-02
