# Neptune Spectrum
# source: Compiled telescope observations
# description: Neptune reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~5.0 nm
# object: Neptune
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Voyager 2, HST, Keck
# data_points: 440
#
Wavelength(nm),Flux(W/m²/nm)
1242.141,3.959211e-04
1247.153,3.329652e-04
1252.164,3.162790e-04
1257.175,3.640382e-04
1262.187,4.645488e-04
1267.198,6.067381e-04
1272.210,7.410890e-04
1277.221,9.307322e-04
1282.232,1.096787e-03
1287.244,1.242458e-03
1292.255,1.398889e-03
1297.267,1.491612e-03
1302.278,1.586133e-03
1307.289,1.650407e-03
1312.301,1.725671e-03
1317.312,1.746113e-03
1322.323,1.737978e-03
1327.335,1.755788e-03
1332.346,1.756381e-03
1337.358,1.743242e-03
1342.369,1.694966e-03
1347.380,1.699165e-03
1352.392,1.721247e-03
1357.403,1.682175e-03
1362.415,1.648100e-03
1367.426,1.642488e-03
1372.437,1.641589e-03
1377.449,1.615052e-03
1382.460,1.626957e-03
1387.472,1.601059e-03
1392.483,1.575145e-03
1397.494,1.549447e-03
1402.506,1.539071e-03
1407.517,1.529721e-03
1412.528,1.508095e-03
1417.540,1.491133e-03
1422.551,1.431955e-03
1427.563,1.464741e-03
1432.574,1.436198e-03
1437.585,1.438359e-03
1442.597,1.395483e-03
1447.608,1.420606e-03
1452.620,1.368944e-03
1457.631,1.376220e-03
1462.642,1.347051e-03
1467.654,1.352728e-03
1472.665,1.330586e-03
1477.677,1.296903e-03
1482.688,1.275562e-03
1487.699,1.283277e-03
1492.711,1.271427e-03
1497.722,1.232432e-03
1502.733,1.219528e-03
1507.745,1.209831e-03
1512.756,1.166024e-03
1517.768,1.149552e-03
1522.779,1.120539e-03
1527.790,1.080169e-03
1532.802,1.072018e-03
1537.813,1.012307e-03
1542.825,1.003071e-03
1547.836,9.415717e-04
1552.847,9.167757e-04
1557.859,8.598835e-04
1562.870,8.222694e-04
1567.882,7.746039e-04
1572.893,7.117544e-04
1577.904,6.550176e-04
1582.916,5.958242e-04
1587.927,5.382256e-04
1592.938,4.876413e-04
1597.950,4.283618e-04
1602.961,3.715763e-04
1607.973,3.227425e-04
1612.984,2.803812e-04
1617.995,2.391246e-04
1623.007,1.969351e-04
1628.018,1.637486e-04
1633.030,1.333402e-04
1638.041,1.174372e-04
1643.052,1.024346e-04
1648.064,9.465733e-05
1653.075,9.533122e-05
1658.087,1.022737e-04
1663.098,1.163980e-04
1668.109,1.324406e-04
1673.121,1.528970e-04
1678.132,1.832157e-04
1683.144,2.182308e-04
1688.155,2.512726e-04
1693.166,2.840822e-04
1698.178,3.258570e-04
1703.189,3.676073e-04
1708.200,4.011103e-04
1713.212,4.335839e-04
1718.223,4.738194e-04
1723.235,5.093451e-04
1728.246,5.348499e-04
1733.257,5.628479e-04
1738.269,5.888814e-04
1743.280,6.171645e-04
1748.292,6.376455e-04
1753.303,6.518767e-04
1758.314,6.616341e-04
1763.326,6.745847e-04
1768.337,6.883929e-04
1773.349,6.895165e-04
1778.360,6.991839e-04
1783.371,7.084428e-04
1788.383,7.032980e-04
1793.394,7.063293e-04
1798.405,7.138402e-04
1803.417,7.098634e-04
1808.428,6.961852e-04
1813.440,7.074188e-04
1818.451,6.915725e-04
1823.462,6.853175e-04
1828.474,6.770073e-04
1833.485,6.877016e-04
1838.497,6.742350e-04
1843.508,6.778978e-04
1848.519,6.753978e-04
1853.531,6.622588e-04
1858.542,6.503573e-04
1863.554,6.524631e-04
1868.565,6.519953e-04
1873.576,6.359529e-04
1878.588,6.244068e-04
1883.599,6.237834e-04
1888.610,6.202761e-04
1893.622,6.049680e-04
1898.633,6.096970e-04
1903.645,6.103248e-04
1908.656,6.006046e-04
1913.667,6.003690e-04
1918.679,5.889021e-04
1923.690,5.839735e-04
1928.702,5.778696e-04
1933.713,5.747035e-04
1938.724,5.759229e-04
1943.736,5.633943e-04
1948.747,5.533970e-04
1953.759,5.539539e-04
1958.770,5.495049e-04
1963.781,5.529554e-04
1968.793,5.490011e-04
1973.804,5.325434e-04
1978.815,5.365369e-04
1983.827,5.256408e-04
1988.838,5.245539e-04
1993.850,5.201138e-04
1998.861,5.264907e-04
2003.872,5.156396e-04
2008.884,5.003767e-04
2013.895,5.018946e-04
2018.907,4.974984e-04
2023.918,4.893240e-04
2028.929,4.905520e-04
2033.941,4.889007e-04
2038.952,4.757108e-04
2043.964,4.807231e-04
2048.975,4.729897e-04
2053.986,4.777337e-04
2058.998,4.660451e-04
2064.009,4.641132e-04
2069.021,4.598414e-04
2074.032,4.597827e-04
2079.043,4.530325e-04
2084.055,4.407398e-04
2089.066,4.437738e-04
2094.077,4.424278e-04
2099.089,4.416728e-04
2104.100,4.336447e-04
2109.112,4.171864e-04
2114.123,4.188087e-04
2119.134,4.167936e-04
2124.146,4.013364e-04
2129.157,4.039090e-04
2134.169,3.918218e-04
2139.180,3.874820e-04
2144.191,3.772590e-04
2149.203,3.724358e-04
2154.214,3.620900e-04
2159.226,3.479807e-04
2164.237,3.413863e-04
2169.248,3.298421e-04
2174.260,3.228286e-04
2179.271,3.068620e-04
2184.282,2.941966e-04
2189.294,2.770546e-04
2194.305,2.637832e-04
2199.317,2.530146e-04
2204.328,2.373948e-04
2209.339,2.193134e-04
2214.351,2.068385e-04
2219.362,1.898540e-04
2224.374,1.731218e-04
2229.385,1.620070e-04
2234.396,1.451331e-04
2239.408,1.294659e-04
2244.419,1.144049e-04
2249.431,9.935792e-05
2254.442,8.769218e-05
2259.453,7.574063e-05
2264.465,6.539099e-05
2269.476,5.517765e-05
2274.487,4.718861e-05
2279.499,3.987601e-05
2284.510,3.386278e-05
2289.522,2.925890e-05
2294.533,2.718968e-05
2299.544,2.573198e-05
2304.556,2.612915e-05
2309.567,2.835687e-05
2314.579,3.174066e-05
2319.590,3.651534e-05
2324.601,4.166157e-05
2329.613,4.813556e-05
2334.624,5.749332e-05
2339.636,6.595965e-05
2344.647,7.664738e-05
2349.658,8.512567e-05
2354.670,9.574071e-05
2359.681,1.074288e-04
2364.692,1.173343e-04
2369.704,1.267454e-04
2374.715,1.391001e-04
2379.727,1.495738e-04
2384.738,1.577284e-04
2389.749,1.691938e-04
2394.761,1.778581e-04
2399.772,1.859117e-04
2404.784,1.967429e-04
2409.795,2.006786e-04
2414.806,2.103947e-04
2419.818,2.140590e-04
2424.829,2.182133e-04
2429.841,2.239873e-04
2434.852,2.242076e-04
2439.863,2.340249e-04
2444.875,2.348513e-04
2449.886,2.354363e-04
2454.897,2.388449e-04
2459.909,2.432243e-04
2464.920,2.405183e-04
2469.932,2.432884e-04
2474.943,2.459154e-04
2479.954,2.458502e-04
2484.966,2.444826e-04
2489.977,2.420149e-04
2494.989,2.451397e-04
2500.000,2.434503e-04
