# Venus Spectrum
# source: Compiled telescope observations
# description: Venus reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~5.0 nm
# object: Venus
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Venus Express, Akatsuki, Magellan
# data_points: 440
#
Wavelength(nm),Flux(W/m²/nm)
1843.508,2.434072e-03
1848.519,2.467305e-03
1853.531,2.422792e-03
1858.542,2.385938e-03
1863.554,2.389657e-03
1868.565,2.358238e-03
1873.576,2.322114e-03
1878.588,2.227062e-03
1883.599,2.233687e-03
1888.610,2.213594e-03
1893.622,2.186256e-03
1898.633,2.081934e-03
1903.645,2.079427e-03
1908.656,1.985818e-03
1913.667,1.963180e-03
1918.679,1.919726e-03
1923.690,1.861049e-03
1928.702,1.822701e-03
1933.713,1.765126e-03
1938.724,1.730605e-03
1943.736,1.656418e-03
1948.747,1.615533e-03
1953.759,1.546939e-03
1958.770,1.491064e-03
1963.781,1.464095e-03
1968.793,1.403958e-03
1973.804,1.376474e-03
1978.815,1.334603e-03
1983.827,1.302893e-03
1988.838,1.270231e-03
1993.850,1.247703e-03
1998.861,1.238029e-03
2003.872,1.264832e-03
2008.884,1.244497e-03
2013.895,1.228051e-03
2018.907,1.258990e-03
2023.918,1.274951e-03
2028.929,1.278321e-03
2033.941,1.298567e-03
2038.952,1.314817e-03
2043.964,1.339187e-03
2048.975,1.353212e-03
2053.986,1.365125e-03
2058.998,1.386949e-03
2064.009,1.394870e-03
2069.021,1.416171e-03
2074.032,1.479638e-03
2079.043,1.427253e-03
2084.055,1.478452e-03
2089.066,1.492182e-03
2094.077,1.511773e-03
2099.089,1.520395e-03
2104.100,1.512322e-03
2109.112,1.530178e-03
2114.123,1.526039e-03
2119.134,1.538726e-03
2124.146,1.514620e-03
2129.157,1.500894e-03
2134.169,1.503359e-03
2139.180,1.492864e-03
2144.191,1.513419e-03
2149.203,1.511012e-03
2154.214,1.479647e-03
2159.226,1.498652e-03
2164.237,1.461554e-03
2169.248,1.471945e-03
2174.260,1.448622e-03
2179.271,1.453577e-03
2184.282,1.453888e-03
2189.294,1.427816e-03
2194.305,1.409644e-03
2199.317,1.391956e-03
2204.328,1.414618e-03
2209.339,1.385454e-03
2214.351,1.353625e-03
2219.362,1.373554e-03
2224.374,1.346040e-03
2229.385,1.346861e-03
2234.396,1.334073e-03
2239.408,1.334242e-03
2244.419,1.332765e-03
2249.431,1.329133e-03
2254.442,1.296764e-03
2259.453,1.295245e-03
2264.465,1.273043e-03
2269.476,1.242595e-03
2274.487,1.227583e-03
2279.499,1.248501e-03
2284.510,1.233905e-03
2289.522,1.208660e-03
2294.533,1.232086e-03
2299.544,1.183779e-03
2304.556,1.197560e-03
2309.567,1.192845e-03
2314.579,1.194987e-03
2319.590,1.176398e-03
2324.601,1.157848e-03
2329.613,1.147593e-03
2334.624,1.145436e-03
2339.636,1.158234e-03
2344.647,1.135488e-03
2349.658,1.117065e-03
2354.670,1.090348e-03
2359.681,1.124514e-03
2364.692,1.095328e-03
2369.704,1.080027e-03
2374.715,1.076519e-03
2379.727,1.087548e-03
2384.738,1.049755e-03
2389.749,1.088078e-03
2394.761,1.033635e-03
2399.772,1.044011e-03
2404.784,1.026831e-03
2409.795,1.031325e-03
2414.806,1.021990e-03
2419.818,1.020633e-03
2424.829,1.012131e-03
2429.841,1.011559e-03
2434.852,9.989183e-04
2439.863,9.999517e-04
2444.875,9.721042e-04
2449.886,9.687743e-04
2454.897,9.737436e-04
2459.909,9.525779e-04
2464.920,9.466718e-04
2469.932,9.524824e-04
2474.943,9.553434e-04
2479.954,9.586456e-04
2484.966,9.203866e-04
2489.977,9.238712e-04
2494.989,9.083016e-04
2500.000,9.029392e-04
