# Uranus Spectrum
# source: Modeled from published albedo data
# description: Uranus - Strong CH4 absorption, blue-green color
# object: Uranus
# observation_type: Reflected solar spectrum
#
Wavelength(nm),Flux(W/m²/nm)
1358.12,1.234305e-01
1362.53,1.221620e-01
1366.93,1.208935e-01
1371.34,1.196248e-01
1375.75,1.183559e-01
1380.16,1.170869e-01
1384.57,1.158176e-01
1388.98,1.145479e-01
1393.39,1.132778e-01
1397.80,1.120072e-01
1402.20,1.108033e-01
1406.61,1.096661e-01
1411.02,1.085278e-01
1415.43,1.073882e-01
1419.84,1.062471e-01
1424.25,1.051040e-01
1428.66,1.039585e-01
1433.07,1.028102e-01
1437.47,1.016584e-01
1441.88,1.005025e-01
1446.29,9.934155e-02
1450.70,9.819617e-02
1455.11,9.715698e-02
1459.52,9.610943e-02
1463.93,9.505207e-02
1468.34,9.398324e-02
1472.75,9.290111e-02
1477.15,9.180359e-02
1481.56,9.068839e-02
1485.97,8.955297e-02
1490.38,8.839455e-02
1494.79,8.721014e-02
1499.20,8.599649e-02
1503.61,8.489093e-02
1508.02,8.377919e-02
1512.42,8.262581e-02
1516.83,8.142652e-02
1521.24,8.017695e-02
1525.65,7.887265e-02
1530.06,7.750916e-02
1534.47,7.608212e-02
1538.88,7.458730e-02
1543.29,7.302076e-02
1547.70,7.137891e-02
1552.10,6.965865e-02
1556.51,6.785746e-02
1560.92,6.597356e-02
1565.33,6.400598e-02
1569.74,6.195473e-02
1574.15,5.982089e-02
1578.56,5.760671e-02
1582.97,5.531570e-02
1587.37,5.295271e-02
1591.78,5.052399e-02
1596.19,4.803718e-02
1600.60,4.551725e-02
1605.01,4.305351e-02
1609.42,4.055205e-02
1613.83,3.802538e-02
1618.24,3.548721e-02
1622.65,3.295239e-02
1627.05,3.043665e-02
1631.46,2.795646e-02
1635.87,2.552880e-02
1640.28,2.317087e-02
1644.69,2.089987e-02
1649.10,1.873267e-02
1653.51,1.668556e-02
1657.92,1.477395e-02
1662.32,1.301209e-02
1666.73,1.141280e-02
1671.14,9.987232e-03
1675.55,8.744652e-03
1679.96,7.692256e-03
1684.37,6.835025e-03
1688.78,6.175626e-03
1693.19,5.714355e-03
1697.60,5.449128e-03
1702.00,5.381675e-03
1706.41,5.507199e-03
1710.82,5.810897e-03
1715.23,6.283365e-03
1719.64,6.913386e-03
1724.05,7.688138e-03
1728.46,8.593437e-03
1732.87,9.613994e-03
1737.27,1.073369e-02
1741.68,1.193586e-02
1746.09,1.320356e-02
1750.50,1.451986e-02
1754.91,1.586810e-02
1759.32,1.723213e-02
1763.73,1.859652e-02
1768.14,1.994678e-02
1772.55,2.126952e-02
1776.95,2.255256e-02
1781.36,2.378506e-02
1785.77,2.495758e-02
1790.18,2.606209e-02
1794.59,2.709203e-02
1799.00,2.804225e-02
1803.41,2.896659e-02
1807.82,2.982717e-02
1812.22,3.060600e-02
1816.63,3.130246e-02
1821.04,3.191689e-02
1825.45,3.245055e-02
1829.86,3.290544e-02
1834.27,3.328422e-02
1838.68,3.359008e-02
1843.09,3.382666e-02
1847.49,3.399791e-02
1851.90,3.410799e-02
1856.31,3.416122e-02
1860.72,3.416194e-02
1865.13,3.411450e-02
1869.54,3.402315e-02
1873.95,3.389202e-02
1878.36,3.372506e-02
1882.77,3.352601e-02
1887.17,3.329841e-02
1891.58,3.304551e-02
1895.99,3.277036e-02
1900.40,3.248415e-02
1904.81,3.226570e-02
1909.22,3.203296e-02
1913.63,3.178786e-02
1918.04,3.153214e-02
1922.44,3.126733e-02
1926.85,3.099477e-02
1931.26,3.071565e-02
1935.67,3.043100e-02
1940.08,3.014170e-02
1944.49,2.984852e-02
1948.90,2.955211e-02
1953.31,2.925303e-02
1957.72,2.895174e-02
1962.12,2.864863e-02
1966.53,2.834404e-02
1970.94,2.803824e-02
1975.35,2.773143e-02
1979.76,2.742381e-02
1984.17,2.711550e-02
1988.58,2.680663e-02
1992.99,2.649726e-02
1997.39,2.618747e-02
2001.80,2.590487e-02
2006.21,2.566174e-02
2010.62,2.541822e-02
2015.03,2.517430e-02
2019.44,2.492991e-02
2023.85,2.468501e-02
2028.26,2.443951e-02
2032.67,2.419330e-02
2037.07,2.394625e-02
2041.48,2.369820e-02
2045.89,2.344898e-02
2050.30,2.319836e-02
2054.71,2.294608e-02
2059.12,2.269187e-02
2063.53,2.243537e-02
2067.94,2.217621e-02
2072.34,2.191397e-02
2076.75,2.164817e-02
2081.16,2.137827e-02
2085.57,2.110368e-02
2089.98,2.082377e-02
2094.39,2.053784e-02
2098.80,2.024515e-02
2103.21,1.998340e-02
2107.62,1.972736e-02
2112.02,1.946159e-02
2116.43,1.918506e-02
2120.84,1.889676e-02
2125.25,1.859561e-02
2129.66,1.828056e-02
2134.07,1.795056e-02
2138.48,1.760461e-02
2142.89,1.724174e-02
2147.29,1.686110e-02
2151.70,1.646191e-02
2156.11,1.604355e-02
2160.52,1.560557e-02
2164.93,1.514769e-02
2169.34,1.466987e-02
2173.75,1.417232e-02
2178.16,1.365551e-02
2182.57,1.312022e-02
2186.97,1.256755e-02
2191.38,1.199891e-02
2195.79,1.141606e-02
2200.20,1.082231e-02
2204.61,1.024339e-02
2209.02,9.654984e-03
2213.43,9.060019e-03
2217.84,8.461706e-03
2222.24,7.863522e-03
2226.65,7.269173e-03
2231.06,6.682545e-03
2235.47,6.107653e-03
2239.88,5.548580e-03
2244.29,5.009415e-03
2248.70,4.494187e-03
2253.11,4.006798e-03
2257.52,3.550952e-03
2261.92,3.130091e-03
2266.33,2.747329e-03
2270.74,2.405394e-03
2275.15,2.106576e-03
2279.56,1.852682e-03
2283.97,1.644998e-03
2288.38,1.484265e-03
2292.79,1.370665e-03
2297.19,1.303812e-03
2301.60,1.283747e-03
2306.01,1.309837e-03
2310.42,1.378640e-03
2314.83,1.487963e-03
2319.24,1.635174e-03
2323.65,1.817256e-03
2328.06,2.030858e-03
2332.46,2.272359e-03
2336.87,2.537934e-03
2341.28,2.823619e-03
2345.69,3.125378e-03
2350.10,3.439171e-03
2354.51,3.761014e-03
2358.92,4.087038e-03
2363.33,4.413545e-03
2367.74,4.737054e-03
2372.14,5.054338e-03
2376.55,5.362461e-03
2380.96,5.658802e-03
2385.37,5.941070e-03
2389.78,6.207317e-03
2394.19,6.455937e-03
2398.60,6.685665e-03
2403.01,6.908230e-03
2407.41,7.117504e-03
2411.82,7.307379e-03
2416.23,7.477668e-03
2420.64,7.628426e-03
2425.05,7.759920e-03
2429.46,7.872603e-03
2433.87,7.967088e-03
2438.28,8.044120e-03
2442.69,8.104549e-03
2447.09,8.149302e-03
2451.50,8.179367e-03
2455.91,8.195763e-03
2460.32,8.199526e-03
2464.73,8.191687e-03
2469.14,8.173263e-03
2473.55,8.145239e-03
2477.96,8.108560e-03
2482.36,8.064126e-03
2486.77,8.012781e-03
2491.18,7.955312e-03
2495.59,7.892447e-03
2500.00,7.824853e-03
