# Moon Spectrum
# source: Compiled telescope observations
# description: Moon reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~1.0 nm
# object: Moon
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Clementine, LRO, Apollo
# data_points: 2200
#
Wavelength(nm),Flux(W/m²/nm)
467.076,5.199709e-03
468.076,5.231452e-03
469.077,5.207063e-03
470.077,5.224407e-03
471.078,5.182106e-03
472.078,5.178843e-03
473.079,5.249264e-03
474.079,5.161290e-03
475.080,5.241325e-03
476.080,5.159775e-03
477.080,5.285231e-03
478.081,5.239076e-03
479.081,5.197606e-03
480.082,5.283231e-03
481.082,5.287824e-03
482.083,5.257614e-03
483.083,5.291934e-03
484.084,5.202292e-03
485.084,5.280238e-03
486.085,5.381208e-03
487.085,5.204729e-03
488.085,5.283800e-03
489.086,5.298820e-03
490.086,5.148045e-03
491.087,5.229689e-03
492.087,5.303034e-03
493.088,5.383549e-03
494.088,5.311991e-03
495.089,5.286101e-03
496.089,5.310742e-03
497.090,5.307181e-03
498.090,5.288576e-03
499.090,5.274090e-03
500.091,5.250085e-03
501.091,5.333132e-03
502.092,5.298552e-03
503.092,5.335461e-03
504.093,5.307024e-03
505.093,5.260935e-03
506.094,5.287334e-03
507.094,5.198742e-03
508.095,5.183954e-03
509.095,5.306750e-03
510.095,5.302791e-03
511.096,5.311607e-03
512.096,5.348022e-03
513.097,5.237038e-03
514.097,5.246282e-03
515.098,5.282501e-03
516.098,5.271291e-03
517.099,5.243178e-03
518.099,5.243611e-03
519.100,5.323020e-03
520.100,5.256443e-03
521.101,5.237996e-03
522.101,5.136409e-03
523.101,5.337082e-03
524.102,5.310742e-03
525.102,5.400415e-03
526.103,5.338307e-03
527.103,5.326070e-03
528.104,5.348091e-03
529.104,5.187257e-03
530.105,5.273680e-03
531.105,5.360024e-03
532.106,5.139875e-03
533.106,5.201538e-03
534.106,5.266670e-03
535.107,5.139094e-03
536.107,5.264406e-03
537.108,5.174138e-03
538.108,5.181918e-03
539.109,5.209533e-03
540.109,5.232123e-03
541.110,5.188382e-03
542.110,5.241529e-03
543.111,5.226750e-03
544.111,5.247544e-03
545.111,5.260236e-03
546.112,5.234175e-03
547.112,5.308142e-03
548.113,5.182170e-03
549.113,5.215468e-03
550.114,5.271235e-03
551.114,5.172498e-03
552.115,5.083674e-03
553.115,5.299959e-03
554.116,5.202569e-03
555.116,5.136522e-03
556.116,5.189022e-03
557.117,5.119602e-03
558.117,5.142378e-03
559.118,5.160267e-03
560.118,5.228236e-03
561.119,5.257157e-03
562.119,5.134627e-03
563.120,5.188905e-03
564.120,5.200714e-03
565.121,5.169975e-03
566.121,5.089592e-03
567.121,5.238830e-03
568.122,5.099455e-03
569.122,5.173266e-03
570.123,5.089387e-03
571.123,5.170643e-03
572.124,5.109656e-03
573.124,5.102262e-03
574.125,5.064983e-03
575.125,5.210206e-03
576.126,5.102037e-03
577.126,5.107583e-03
578.126,5.102351e-03
579.127,5.096791e-03
580.127,5.026473e-03
581.128,5.036514e-03
582.128,5.049610e-03
583.129,5.062293e-03
584.129,4.985930e-03
585.130,5.106638e-03
586.130,5.045292e-03
587.131,5.061138e-03
588.131,5.016886e-03
589.131,4.997551e-03
590.132,5.093412e-03
591.132,5.072822e-03
592.133,5.051378e-03
593.133,4.969714e-03
594.134,4.947802e-03
595.134,5.056626e-03
596.135,4.957152e-03
597.135,4.899483e-03
598.136,4.940567e-03
599.136,5.067569e-03
600.136,5.007195e-03
601.137,4.972636e-03
602.137,4.835159e-03
603.138,4.872633e-03
604.138,4.907832e-03
605.139,4.903441e-03
606.139,4.908534e-03
607.140,4.827463e-03
608.140,4.903030e-03
609.141,4.911983e-03
610.141,4.917776e-03
611.141,4.913309e-03
612.142,4.943718e-03
613.142,4.871397e-03
614.143,4.848039e-03
615.143,4.916755e-03
616.144,4.904208e-03
617.144,4.806328e-03
618.145,4.743197e-03
619.145,4.792469e-03
620.146,4.843895e-03
621.146,4.746906e-03
622.146,4.873445e-03
623.147,4.823277e-03
624.147,4.850850e-03
625.148,4.758224e-03
626.148,4.816441e-03
627.149,4.838575e-03
628.149,4.748123e-03
629.150,4.805219e-03
630.150,4.758148e-03
631.151,4.758075e-03
632.151,4.726596e-03
633.151,4.832110e-03
634.152,4.768594e-03
635.152,4.699717e-03
636.153,4.690103e-03
637.153,4.827161e-03
638.154,4.694124e-03
639.154,4.740826e-03
640.155,4.665570e-03
641.155,4.681693e-03
642.156,4.706431e-03
643.156,4.748910e-03
644.156,4.751429e-03
645.157,4.582941e-03
646.157,4.638929e-03
647.158,4.601719e-03
648.158,4.647539e-03
649.159,4.614405e-03
650.159,4.657524e-03
651.160,4.633782e-03
652.160,4.641757e-03
653.161,4.617914e-03
654.161,4.618339e-03
655.161,4.617376e-03
656.162,4.528183e-03
657.162,4.512677e-03
658.163,4.468086e-03
659.163,4.596233e-03
660.164,4.560845e-03
661.164,4.609057e-03
662.165,4.554586e-03
663.165,4.470567e-03
664.166,4.587728e-03
665.166,4.580422e-03
666.166,4.457717e-03
667.167,4.506626e-03
668.167,4.476898e-03
669.168,4.509967e-03
670.168,4.454489e-03
671.169,4.464907e-03
672.169,4.454828e-03
673.170,4.494572e-03
674.170,4.510423e-03
675.171,4.461406e-03
676.171,4.499903e-03
677.171,4.364728e-03
678.172,4.399941e-03
679.172,4.450803e-03
680.173,4.376639e-03
681.173,4.420257e-03
682.174,4.359159e-03
683.174,4.408936e-03
684.175,4.369055e-03
685.175,4.380395e-03
686.176,4.434172e-03
687.176,4.295096e-03
688.176,4.252851e-03
689.177,4.336329e-03
690.177,4.284627e-03
691.178,4.317035e-03
692.178,4.347327e-03
693.179,4.308709e-03
694.179,4.259596e-03
695.180,4.274316e-03
696.180,4.217899e-03
697.181,4.280315e-03
698.181,4.223423e-03
699.181,4.283164e-03
700.182,4.215444e-03
701.182,4.199355e-03
702.183,4.251572e-03
703.183,4.194991e-03
704.184,4.222334e-03
705.184,4.244355e-03
706.185,4.166753e-03
707.185,4.179334e-03
708.186,4.200989e-03
709.186,4.176785e-03
710.186,4.144530e-03
711.187,4.134205e-03
712.187,4.089555e-03
713.188,4.153881e-03
714.188,4.082142e-03
715.189,4.183014e-03
716.189,4.088478e-03
717.190,4.103219e-03
718.190,4.095279e-03
719.191,4.109176e-03
720.191,4.119730e-03
721.191,4.089352e-03
722.192,4.040925e-03
723.192,4.071418e-03
724.193,4.034188e-03
725.193,4.053604e-03
726.194,4.006659e-03
727.194,4.052185e-03
728.195,4.013272e-03
729.195,4.076069e-03
730.196,4.017545e-03
731.196,3.983476e-03
732.196,3.914653e-03
733.197,4.051561e-03
734.197,3.965984e-03
735.198,3.891763e-03
736.198,4.000285e-03
737.199,3.956083e-03
738.199,3.848002e-03
739.200,3.971847e-03
740.200,4.020247e-03
741.201,3.933494e-03
742.201,3.929664e-03
743.201,3.926669e-03
744.202,3.849276e-03
745.202,3.901226e-03
746.203,3.887576e-03
747.203,3.815414e-03
748.204,3.859562e-03
749.204,3.850535e-03
750.205,3.913024e-03
751.205,3.767099e-03
752.206,3.863628e-03
753.206,3.835395e-03
754.206,3.814906e-03
755.207,3.787201e-03
756.207,3.804712e-03
757.208,3.832209e-03
758.208,3.770945e-03
759.209,3.742004e-03
760.209,3.764640e-03
761.210,3.791869e-03
762.210,3.806301e-03
763.211,3.791708e-03
764.211,3.743837e-03
765.211,3.677310e-03
766.212,3.720744e-03
767.212,3.775565e-03
768.213,3.768164e-03
769.213,3.674292e-03
770.214,3.705850e-03
771.214,3.661926e-03
772.215,3.729590e-03
773.215,3.655402e-03
774.216,3.681126e-03
775.216,3.572056e-03
776.216,3.656226e-03
777.217,3.696880e-03
778.217,3.615187e-03
779.218,3.607563e-03
780.218,3.606527e-03
781.219,3.617939e-03
782.219,3.593804e-03
783.220,3.606125e-03
784.220,3.610548e-03
785.221,3.560739e-03
786.221,3.528976e-03
787.221,3.615423e-03
788.222,3.545500e-03
789.222,3.572837e-03
790.223,3.560253e-03
791.223,3.450455e-03
792.224,3.529277e-03
793.224,3.521549e-03
794.225,3.544267e-03
795.225,3.546935e-03
796.226,3.487591e-03
797.226,3.525731e-03
798.226,3.537979e-03
799.227,3.473974e-03
800.227,3.494982e-03
801.228,3.483160e-03
802.228,3.478858e-03
803.229,3.457270e-03
804.229,3.481897e-03
805.230,3.465147e-03
806.230,3.411550e-03
807.231,3.456468e-03
808.231,3.399712e-03
809.231,3.339761e-03
810.232,3.453055e-03
811.232,3.437654e-03
812.233,3.417487e-03
813.233,3.353276e-03
814.234,3.366852e-03
815.234,3.355447e-03
816.235,3.353020e-03
817.235,3.384260e-03
818.236,3.369762e-03
819.236,3.358121e-03
820.236,3.364891e-03
821.237,3.321037e-03
822.237,3.306997e-03
823.238,3.316959e-03
824.238,3.258838e-03
825.239,3.236491e-03
826.239,3.250400e-03
827.240,3.312955e-03
828.240,3.228227e-03
829.241,3.314559e-03
830.241,3.238945e-03
831.241,3.262930e-03
832.242,3.218424e-03
833.242,3.300695e-03
834.243,3.181723e-03
835.243,3.242198e-03
836.244,3.243414e-03
837.244,3.189259e-03
838.245,3.235649e-03
839.245,3.202716e-03
840.246,3.224458e-03
841.246,3.239024e-03
842.246,3.196360e-03
843.247,3.124960e-03
844.247,3.162870e-03
845.248,3.149988e-03
846.248,3.153445e-03
847.249,3.210527e-03
848.249,3.165217e-03
849.250,3.160620e-03
850.250,3.172598e-03
851.251,3.121757e-03
852.251,3.086814e-03
853.251,3.138942e-03
854.252,3.111991e-03
855.252,3.063037e-03
856.253,3.091460e-03
857.253,3.150262e-03
858.254,3.058448e-03
859.254,3.068900e-03
860.255,3.076469e-03
861.255,3.048473e-03
862.256,3.105964e-03
863.256,3.034837e-03
864.256,3.050909e-03
865.257,3.025857e-03
866.257,2.979709e-03
867.258,3.010262e-03
868.258,2.993510e-03
869.259,3.046358e-03
870.259,3.027442e-03
871.260,2.989126e-03
872.260,3.004982e-03
873.261,2.985294e-03
874.261,2.956532e-03
875.261,2.966031e-03
876.262,2.916327e-03
877.262,2.929457e-03
878.263,2.899925e-03
879.263,2.951197e-03
880.264,2.946994e-03
881.264,2.892707e-03
882.265,2.907860e-03
883.265,2.979715e-03
884.266,2.891529e-03
885.266,2.900604e-03
886.266,2.843340e-03
887.267,2.834840e-03
888.267,2.860761e-03
889.268,2.872384e-03
890.268,2.840072e-03
891.269,2.885668e-03
892.269,2.799533e-03
893.270,2.840123e-03
894.270,2.826692e-03
895.271,2.880029e-03
896.271,2.770269e-03
897.271,2.824308e-03
898.272,2.830380e-03
899.272,2.805173e-03
900.273,2.797248e-03
901.273,2.779701e-03
902.274,2.749444e-03
903.274,2.761264e-03
904.275,2.783019e-03
905.275,2.803657e-03
906.276,2.777117e-03
907.276,2.777294e-03
908.276,2.804725e-03
909.277,2.745713e-03
910.277,2.726715e-03
911.278,2.685184e-03
912.278,2.763529e-03
913.279,2.754860e-03
914.279,2.740579e-03
915.280,2.722935e-03
916.280,2.746064e-03
917.281,2.668663e-03
918.281,2.688970e-03
919.281,2.731837e-03
920.282,2.709231e-03
921.282,2.679053e-03
922.283,2.646501e-03
923.283,2.696060e-03
924.284,2.673319e-03
925.284,2.628707e-03
926.285,2.611133e-03
927.285,2.647794e-03
928.286,2.654897e-03
929.286,2.651840e-03
930.286,2.635687e-03
931.287,2.631433e-03
932.287,2.587349e-03
933.288,2.583799e-03
934.288,2.598185e-03
935.289,2.601384e-03
936.289,2.585180e-03
937.290,2.627856e-03
938.290,2.582236e-03
939.291,2.552169e-03
940.291,2.589168e-03
941.291,2.561134e-03
942.292,2.594919e-03
943.292,2.557484e-03
944.293,2.513829e-03
945.293,2.555319e-03
946.294,2.508416e-03
947.294,2.541956e-03
948.295,2.504086e-03
949.295,2.500588e-03
950.296,2.568130e-03
951.296,2.551733e-03
952.296,2.509016e-03
953.297,2.458579e-03
954.297,2.513631e-03
955.298,2.488660e-03
956.298,2.497869e-03
957.299,2.506924e-03
958.299,2.416481e-03
959.300,2.432859e-03
960.300,2.461057e-03
961.301,2.452427e-03
962.301,2.455694e-03
963.302,2.471402e-03
964.302,2.398007e-03
965.302,2.384979e-03
966.303,2.421154e-03
967.303,2.405527e-03
968.304,2.425830e-03
969.304,2.410280e-03
970.305,2.393467e-03
971.305,2.405202e-03
972.306,2.403952e-03
973.306,2.392250e-03
974.307,2.366749e-03
975.307,2.391201e-03
976.307,2.353348e-03
977.308,2.401620e-03
978.308,2.352965e-03
979.309,2.308611e-03
980.309,2.326757e-03
981.310,2.339362e-03
982.310,2.340996e-03
983.311,2.334612e-03
984.311,2.354480e-03
985.312,2.276957e-03
986.312,2.360011e-03
987.312,2.343948e-03
988.313,2.280020e-03
989.313,2.295483e-03
990.314,2.308357e-03
991.314,2.285650e-03
992.315,2.251012e-03
993.315,2.310112e-03
994.316,2.276897e-03
995.316,2.281165e-03
996.317,2.274799e-03
997.317,2.260285e-03
998.317,2.278074e-03
999.318,2.269221e-03
1000.318,2.262316e-03
1001.319,2.256363e-03
1002.319,2.227891e-03
1003.320,2.208474e-03
1004.320,2.211083e-03
1005.321,2.199563e-03
1006.321,2.193946e-03
1007.322,2.189560e-03
1008.322,2.233042e-03
1009.322,2.248615e-03
1010.323,2.170430e-03
1011.323,2.196237e-03
1012.324,2.206549e-03
1013.324,2.186198e-03
1014.325,2.168107e-03
1015.325,2.193078e-03
1016.326,2.154451e-03
1017.326,2.144455e-03
1018.327,2.188452e-03
1019.327,2.169547e-03
1020.327,2.164291e-03
1021.328,2.151529e-03
1022.328,2.120476e-03
1023.329,2.134270e-03
1024.329,2.100431e-03
1025.330,2.106055e-03
1026.330,2.123659e-03
1027.331,2.155910e-03
1028.331,2.121797e-03
1029.332,2.110994e-03
1030.332,2.073009e-03
1031.332,2.152717e-03
1032.333,2.082247e-03
1033.333,2.076228e-03
1034.334,2.051689e-03
1035.334,2.071889e-03
1036.335,2.107533e-03
1037.335,2.043917e-03
1038.336,2.078463e-03
1039.336,2.046245e-03
1040.337,2.063699e-03
1041.337,2.062205e-03
1042.337,2.005745e-03
1043.338,2.042173e-03
1044.338,2.048802e-03
1045.339,2.028353e-03
1046.339,2.024723e-03
1047.340,1.995224e-03
1048.340,2.016740e-03
1049.341,2.012214e-03
1050.341,2.061691e-03
1051.342,2.015472e-03
1052.342,2.038632e-03
1053.342,1.982382e-03
1054.343,1.993008e-03
1055.343,2.019705e-03
1056.344,2.007063e-03
1057.344,1.996159e-03
1058.345,1.979902e-03
1059.345,1.942923e-03
1060.346,1.967005e-03
1061.346,1.951168e-03
1062.347,1.966897e-03
1063.347,1.949007e-03
1064.347,1.958486e-03
1065.348,1.944204e-03
1066.348,1.949504e-03
1067.349,1.929750e-03
1068.349,1.926377e-03
1069.350,1.946481e-03
1070.350,1.931451e-03
1071.351,1.937338e-03
1072.351,1.904684e-03
1073.352,1.910673e-03
1074.352,1.886563e-03
1075.352,1.932079e-03
1076.353,1.877576e-03
1077.353,1.898876e-03
1078.354,1.911441e-03
1079.354,1.879747e-03
1080.355,1.902823e-03
1081.355,1.856344e-03
1082.356,1.863411e-03
1083.356,1.850236e-03
1084.357,1.873303e-03
1085.357,1.885101e-03
1086.357,1.873246e-03
1087.358,1.866994e-03
1088.358,1.873542e-03
1089.359,1.831852e-03
1090.359,1.822201e-03
1091.360,1.848036e-03
1092.360,1.853941e-03
1093.361,1.847315e-03
1094.361,1.843012e-03
1095.362,1.841991e-03
1096.362,1.825174e-03
1097.362,1.841998e-03
1098.363,1.819248e-03
1099.363,1.809393e-03
1100.364,1.800970e-03
1101.364,1.807154e-03
1102.365,1.791287e-03
1103.365,1.800806e-03
1104.366,1.779356e-03
1105.366,1.774256e-03
1106.367,1.779162e-03
1107.367,1.773302e-03
1108.367,1.721531e-03
1109.368,1.777304e-03
1110.368,1.766518e-03
1111.369,1.752570e-03
1112.369,1.754515e-03
1113.370,1.760827e-03
1114.370,1.780735e-03
1115.371,1.753552e-03
1116.371,1.739184e-03
1117.372,1.737892e-03
1118.372,1.712966e-03
1119.372,1.715395e-03
1120.373,1.745251e-03
1121.373,1.730836e-03
1122.374,1.726101e-03
1123.374,1.744755e-03
1124.375,1.716266e-03
1125.375,1.720677e-03
1126.376,1.693363e-03
1127.376,1.712005e-03
1128.377,1.679528e-03
1129.377,1.703101e-03
1130.377,1.692079e-03
1131.378,1.670801e-03
1132.378,1.651997e-03
1133.379,1.672616e-03
1134.379,1.631639e-03
1135.380,1.713960e-03
1136.380,1.714854e-03
1137.381,1.676543e-03
1138.381,1.683997e-03
1139.382,1.652150e-03
1140.382,1.656385e-03
1141.382,1.650415e-03
1142.383,1.669191e-03
1143.383,1.622518e-03
1144.384,1.630393e-03
1145.384,1.611786e-03
1146.385,1.645586e-03
1147.385,1.632948e-03
1148.386,1.599019e-03
1149.386,1.627950e-03
1150.387,1.614399e-03
1151.387,1.621100e-03
1152.387,1.633596e-03
1153.388,1.615197e-03
1154.388,1.630337e-03
1155.389,1.573952e-03
1156.389,1.607190e-03
1157.390,1.589997e-03
1158.390,1.591557e-03
1159.391,1.591995e-03
1160.391,1.603583e-03
1161.392,1.561813e-03
1162.392,1.578020e-03
1163.392,1.578594e-03
1164.393,1.582948e-03
1165.393,1.572289e-03
1166.394,1.566845e-03
1167.394,1.546544e-03
1168.395,1.541153e-03
1169.395,1.582692e-03
1170.396,1.572595e-03
1171.396,1.554043e-03
1172.397,1.590126e-03
1173.397,1.535117e-03
1174.397,1.549414e-03
1175.398,1.547397e-03
1176.398,1.544325e-03
1177.399,1.526808e-03
1178.399,1.530409e-03
1179.400,1.510612e-03
1180.400,1.503489e-03
1181.401,1.506286e-03
1182.401,1.526979e-03
1183.402,1.534538e-03
1184.402,1.519771e-03
1185.402,1.489726e-03
1186.403,1.517118e-03
1187.403,1.472025e-03
1188.404,1.464991e-03
1189.404,1.505883e-03
1190.405,1.489413e-03
1191.405,1.490861e-03
1192.406,1.492548e-03
1193.406,1.459744e-03
1194.407,1.479603e-03
1195.407,1.487770e-03
1196.407,1.476269e-03
1197.408,1.462397e-03
1198.408,1.462299e-03
1199.409,1.436377e-03
1200.409,1.454434e-03
1201.410,1.452758e-03
1202.410,1.453643e-03
1203.411,1.451705e-03
1204.411,1.432053e-03
1205.412,1.418352e-03
1206.412,1.458955e-03
1207.412,1.427799e-03
1208.413,1.441717e-03
1209.413,1.401315e-03
1210.414,1.434608e-03
1211.414,1.395577e-03
1212.415,1.416264e-03
1213.415,1.437838e-03
1214.416,1.416980e-03
1215.416,1.410496e-03
1216.417,1.411305e-03
1217.417,1.399058e-03
1218.417,1.410801e-03
1219.418,1.394681e-03
1220.418,1.397536e-03
1221.419,1.404735e-03
1222.419,1.371833e-03
1223.420,1.390620e-03
1224.420,1.406451e-03
1225.421,1.380064e-03
1226.421,1.388087e-03
1227.422,1.378314e-03
1228.422,1.377330e-03
1229.422,1.358864e-03
1230.423,1.346327e-03
1231.423,1.354373e-03
1232.424,1.366686e-03
1233.424,1.353484e-03
1234.425,1.332099e-03
1235.425,1.372959e-03
1236.426,1.347740e-03
1237.426,1.344602e-03
1238.427,1.346547e-03
1239.427,1.356378e-03
1240.427,1.327866e-03
1241.428,1.346134e-03
1242.428,1.329663e-03
1243.429,1.311588e-03
1244.429,1.311870e-03
1245.430,1.329698e-03
1246.430,1.315929e-03
1247.431,1.315875e-03
1248.431,1.307726e-03
1249.432,1.296170e-03
1250.432,1.300421e-03
1251.432,1.323322e-03
1252.433,1.318269e-03
1253.433,1.314578e-03
1254.434,1.307107e-03
1255.434,1.309881e-03
1256.435,1.299051e-03
1257.435,1.305260e-03
1258.436,1.288818e-03
1259.436,1.299459e-03
1260.437,1.296699e-03
1261.437,1.270430e-03
1262.437,1.274686e-03
1263.438,1.275477e-03
1264.438,1.282041e-03
1265.439,1.271535e-03
1266.439,1.255580e-03
1267.440,1.271422e-03
1268.440,1.267470e-03
1269.441,1.263315e-03
1270.441,1.284931e-03
1271.442,1.252655e-03
1272.442,1.268019e-03
1273.442,1.234028e-03
1274.443,1.256760e-03
1275.443,1.236861e-03
1276.444,1.256097e-03
1277.444,1.231810e-03
1278.445,1.241373e-03
1279.445,1.223981e-03
1280.446,1.222420e-03
1281.446,1.243186e-03
1282.447,1.241785e-03
1283.447,1.240556e-03
1284.447,1.228131e-03
1285.448,1.197256e-03
1286.448,1.203069e-03
1287.449,1.210575e-03
1288.449,1.206183e-03
1289.450,1.222667e-03
1290.450,1.223193e-03
1291.451,1.203302e-03
1292.451,1.195220e-03
1293.452,1.196348e-03
1294.452,1.185014e-03
1295.452,1.212671e-03
1296.453,1.191553e-03
1297.453,1.179124e-03
1298.454,1.176013e-03
1299.454,1.200793e-03
1300.455,1.173298e-03
1301.455,1.180950e-03
1302.456,1.176852e-03
1303.456,1.184934e-03
1304.457,1.173403e-03
1305.457,1.188364e-03
1306.457,1.179395e-03
1307.458,1.171428e-03
1308.458,1.175443e-03
1309.459,1.140536e-03
1310.459,1.146237e-03
1311.460,1.161283e-03
1312.460,1.153592e-03
1313.461,1.158037e-03
1314.461,1.167126e-03
1315.462,1.135383e-03
1316.462,1.138907e-03
1317.462,1.152063e-03
1318.463,1.167753e-03
1319.463,1.128404e-03
1320.464,1.131958e-03
1321.464,1.134384e-03
1322.465,1.134583e-03
1323.465,1.128635e-03
1324.466,1.143892e-03
1325.466,1.139502e-03
1326.467,1.117270e-03
1327.467,1.121326e-03
1328.467,1.121978e-03
1329.468,1.104551e-03
1330.468,1.126825e-03
1331.469,1.113785e-03
1332.469,1.117944e-03
1333.470,1.108194e-03
1334.470,1.094154e-03
1335.471,1.108421e-03
1336.471,1.117305e-03
1337.472,1.108835e-03
1338.472,1.092015e-03
1339.472,1.099657e-03
1340.473,1.092478e-03
1341.473,1.066891e-03
1342.474,1.087671e-03
1343.474,1.071141e-03
1344.475,1.086967e-03
1345.475,1.074002e-03
1346.476,1.069383e-03
1347.476,1.070760e-03
1348.477,1.077425e-03
1349.477,1.055543e-03
1350.477,1.094257e-03
1351.478,1.068145e-03
1352.478,1.062425e-03
1353.479,1.058016e-03
1354.479,1.061632e-03
1355.480,1.063262e-03
1356.480,1.055188e-03
1357.481,1.061571e-03
1358.481,1.053105e-03
1359.482,1.048749e-03
1360.482,1.041179e-03
1361.482,1.038282e-03
1362.483,1.031337e-03
1363.483,1.055124e-03
1364.484,1.050840e-03
1365.484,1.046627e-03
1366.485,1.045595e-03
1367.485,1.046067e-03
1368.486,1.023559e-03
1369.486,1.021424e-03
1370.487,1.027661e-03
1371.487,1.034508e-03
1372.487,1.012980e-03
1373.488,1.012911e-03
1374.488,1.022644e-03
1375.489,1.024450e-03
1376.489,1.015103e-03
1377.490,1.002024e-03
1378.490,1.019070e-03
1379.491,9.996057e-04
1380.491,1.011451e-03
1381.492,1.014473e-03
1382.492,9.841661e-04
1383.492,1.000222e-03
1384.493,9.979523e-04
1385.493,1.000634e-03
1386.494,1.016905e-03
1387.494,1.011813e-03
1388.495,9.872028e-04
1389.495,9.912804e-04
1390.496,1.000344e-03
1391.496,9.717866e-04
1392.497,9.842641e-04
1393.497,9.724488e-04
1394.497,9.679486e-04
1395.498,9.542562e-04
1396.498,9.614860e-04
1397.499,9.664436e-04
1398.499,9.804821e-04
1399.500,9.623057e-04
1400.500,9.756933e-04
1401.501,9.689682e-04
1402.501,9.633209e-04
