# Mercury Spectrum
# source: Compiled telescope observations
# description: Mercury reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~1.0 nm
# object: Mercury
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: MESSENGER, Mariner 10
# data_points: 2200
#
Wavelength(nm),Flux(W/m²/nm)
417.053,3.395217e-03
418.054,3.407000e-03
419.054,3.328020e-03
420.055,3.378005e-03
421.055,3.399966e-03
422.055,3.496139e-03
423.056,3.446990e-03
424.056,3.461158e-03
425.057,3.425148e-03
426.057,3.508656e-03
427.058,3.450787e-03
428.058,3.519549e-03
429.059,3.536327e-03
430.059,3.480449e-03
431.060,3.523658e-03
432.060,3.531462e-03
433.060,3.517115e-03
434.061,3.519853e-03
435.061,3.561777e-03
436.062,3.451425e-03
437.062,3.531555e-03
438.063,3.543494e-03
439.063,3.595821e-03
440.064,3.581774e-03
441.064,3.624994e-03
442.065,3.616221e-03
443.065,3.614050e-03
444.065,3.597932e-03
445.066,3.628051e-03
446.066,3.627174e-03
447.067,3.585826e-03
448.067,3.577654e-03
449.068,3.639382e-03
450.068,3.579661e-03
451.069,3.642608e-03
452.069,3.578779e-03
453.070,3.628299e-03
454.070,3.655757e-03
455.070,3.666512e-03
456.071,3.683033e-03
457.071,3.667870e-03
458.072,3.655113e-03
459.072,3.632131e-03
460.073,3.622280e-03
461.073,3.669354e-03
462.074,3.708571e-03
463.074,3.692729e-03
464.075,3.687021e-03
465.075,3.709244e-03
466.075,3.679678e-03
467.076,3.766004e-03
468.076,3.742271e-03
469.077,3.732028e-03
470.077,3.760979e-03
471.078,3.714246e-03
472.078,3.807625e-03
473.079,3.768629e-03
474.079,3.721905e-03
475.080,3.742299e-03
476.080,3.784936e-03
477.080,3.755214e-03
478.081,3.701078e-03
479.081,3.801661e-03
480.082,3.759316e-03
481.082,3.725855e-03
482.083,3.681194e-03
483.083,3.739989e-03
484.084,3.863541e-03
485.084,3.828672e-03
486.085,3.744382e-03
487.085,3.829003e-03
488.085,3.812071e-03
489.086,3.770813e-03
490.086,3.784954e-03
491.087,3.817614e-03
492.087,3.810745e-03
493.088,3.728653e-03
494.088,3.798809e-03
495.089,3.781520e-03
496.089,3.783100e-03
497.090,3.813109e-03
498.090,3.793914e-03
499.090,3.831215e-03
500.091,3.811340e-03
501.091,3.757803e-03
502.092,3.856250e-03
503.092,3.861455e-03
504.093,3.844057e-03
505.093,3.783253e-03
506.094,3.821023e-03
507.094,3.843391e-03
508.095,3.789015e-03
509.095,3.787880e-03
510.095,3.820443e-03
511.096,3.824748e-03
512.096,3.747093e-03
513.097,3.766258e-03
514.097,3.855648e-03
515.098,3.795804e-03
516.098,3.885600e-03
517.099,3.834258e-03
518.099,3.807556e-03
519.100,3.845069e-03
520.100,3.756553e-03
521.101,3.857556e-03
522.101,3.839355e-03
523.101,3.842166e-03
524.102,3.796773e-03
525.102,3.830290e-03
526.103,3.833669e-03
527.103,3.735159e-03
528.104,3.793366e-03
529.104,3.764409e-03
530.105,3.818693e-03
531.105,3.899460e-03
532.106,3.841017e-03
533.106,3.800064e-03
534.106,3.796675e-03
535.107,3.907409e-03
536.107,3.776293e-03
537.108,3.821233e-03
538.108,3.812044e-03
539.109,3.792335e-03
540.109,3.779412e-03
541.110,3.813465e-03
542.110,3.825159e-03
543.111,3.819842e-03
544.111,3.744347e-03
545.111,3.844008e-03
546.112,3.807680e-03
547.112,3.753227e-03
548.113,3.827800e-03
549.113,3.785001e-03
550.114,3.795517e-03
551.114,3.789532e-03
552.115,3.791476e-03
553.115,3.794782e-03
554.116,3.815220e-03
555.116,3.842650e-03
556.116,3.795562e-03
557.117,3.817932e-03
558.117,3.766419e-03
559.118,3.744087e-03
560.118,3.765090e-03
561.119,3.828013e-03
562.119,3.747848e-03
563.120,3.805118e-03
564.120,3.695518e-03
565.121,3.750664e-03
566.121,3.807085e-03
567.121,3.742844e-03
568.122,3.721984e-03
569.122,3.686130e-03
570.123,3.765252e-03
571.123,3.763933e-03
572.124,3.773062e-03
573.124,3.753997e-03
574.125,3.782193e-03
575.125,3.744754e-03
576.126,3.730200e-03
577.126,3.724531e-03
578.126,3.703197e-03
579.127,3.761116e-03
580.127,3.722366e-03
581.128,3.726588e-03
582.128,3.777477e-03
583.129,3.664072e-03
584.129,3.687924e-03
585.130,3.739651e-03
586.130,3.774703e-03
587.131,3.665391e-03
588.131,3.720276e-03
589.131,3.737908e-03
590.132,3.736149e-03
591.132,3.754365e-03
592.133,3.710060e-03
593.133,3.626755e-03
594.134,3.659491e-03
595.134,3.637114e-03
596.135,3.644515e-03
597.135,3.675327e-03
598.136,3.646017e-03
599.136,3.614744e-03
600.136,3.652826e-03
601.137,3.649996e-03
602.137,3.693355e-03
603.138,3.615062e-03
604.138,3.645692e-03
605.139,3.591950e-03
606.139,3.635336e-03
607.140,3.572079e-03
608.140,3.667237e-03
609.141,3.647580e-03
610.141,3.664577e-03
611.141,3.659409e-03
612.142,3.579600e-03
613.142,3.644251e-03
614.143,3.649800e-03
615.143,3.563934e-03
616.144,3.544594e-03
617.144,3.647645e-03
618.145,3.611921e-03
619.145,3.549856e-03
620.146,3.575951e-03
621.146,3.613152e-03
622.146,3.556083e-03
623.147,3.643289e-03
624.147,3.554621e-03
625.148,3.555307e-03
626.148,3.616064e-03
627.149,3.564999e-03
628.149,3.539865e-03
629.150,3.621518e-03
630.150,3.601512e-03
631.151,3.585356e-03
632.151,3.541449e-03
633.151,3.543965e-03
634.152,3.506728e-03
635.152,3.452060e-03
636.153,3.513309e-03
637.153,3.474564e-03
638.154,3.533863e-03
639.154,3.457328e-03
640.155,3.470294e-03
641.155,3.525575e-03
642.156,3.525950e-03
643.156,3.531422e-03
644.156,3.488111e-03
645.157,3.477207e-03
646.157,3.513557e-03
647.158,3.518269e-03
648.158,3.469913e-03
649.159,3.384236e-03
650.159,3.519830e-03
651.160,3.529693e-03
652.160,3.466649e-03
653.161,3.389528e-03
654.161,3.464859e-03
655.161,3.431861e-03
656.162,3.414501e-03
657.162,3.493594e-03
658.163,3.419107e-03
659.163,3.425498e-03
660.164,3.470589e-03
661.164,3.416456e-03
662.165,3.373268e-03
663.165,3.390826e-03
664.166,3.416646e-03
665.166,3.326149e-03
666.166,3.405700e-03
667.167,3.395233e-03
668.167,3.375438e-03
669.168,3.357235e-03
670.168,3.356129e-03
671.169,3.414662e-03
672.169,3.335187e-03
673.170,3.367903e-03
674.170,3.338662e-03
675.171,3.315736e-03
676.171,3.297888e-03
677.171,3.324299e-03
678.172,3.301982e-03
679.172,3.376558e-03
680.173,3.227417e-03
681.173,3.297425e-03
682.174,3.317880e-03
683.174,3.326004e-03
684.175,3.276339e-03
685.175,3.260118e-03
686.176,3.279912e-03
687.176,3.264340e-03
688.176,3.258891e-03
689.177,3.236154e-03
690.177,3.232249e-03
691.178,3.234965e-03
692.178,3.265368e-03
693.179,3.242620e-03
694.179,3.270740e-03
695.180,3.267492e-03
696.180,3.197722e-03
697.181,3.233237e-03
698.181,3.200856e-03
699.181,3.207335e-03
700.182,3.179987e-03
701.182,3.214970e-03
702.183,3.229428e-03
703.183,3.237786e-03
704.184,3.187121e-03
705.184,3.248224e-03
706.185,3.229590e-03
707.185,3.181555e-03
708.186,3.179655e-03
709.186,3.168461e-03
710.186,3.129159e-03
711.187,3.132642e-03
712.187,3.161718e-03
713.188,3.134708e-03
714.188,3.088221e-03
715.189,3.148172e-03
716.189,3.128656e-03
717.190,3.137207e-03
718.190,3.081134e-03
719.191,3.115209e-03
720.191,3.095790e-03
721.191,3.153216e-03
722.192,3.084068e-03
723.192,3.099726e-03
724.193,3.083052e-03
725.193,3.050692e-03
726.194,3.121641e-03
727.194,3.058272e-03
728.195,3.069334e-03
729.195,3.071063e-03
730.196,3.058886e-03
731.196,3.007037e-03
732.196,3.043224e-03
733.197,3.054438e-03
734.197,2.976836e-03
735.198,3.025330e-03
736.198,3.039204e-03
737.199,3.051948e-03
738.199,2.987123e-03
739.200,2.983537e-03
740.200,2.994356e-03
741.201,3.003632e-03
742.201,3.024826e-03
743.201,2.964370e-03
744.202,3.044799e-03
745.202,2.986850e-03
746.203,2.996647e-03
747.203,2.986868e-03
748.204,2.987919e-03
749.204,2.960952e-03
750.205,2.947837e-03
751.205,2.994166e-03
752.206,2.937594e-03
753.206,3.012394e-03
754.206,2.948866e-03
755.207,2.917744e-03
756.207,2.933756e-03
757.208,2.909532e-03
758.208,2.872157e-03
759.209,2.894937e-03
760.209,2.903952e-03
761.210,2.942881e-03
762.210,2.930768e-03
763.211,2.933544e-03
764.211,2.892085e-03
765.211,2.870047e-03
766.212,2.914021e-03
767.212,2.890404e-03
768.213,2.817850e-03
769.213,2.879601e-03
770.214,2.867650e-03
771.214,2.879325e-03
772.215,2.856220e-03
773.215,2.839413e-03
774.216,2.847252e-03
775.216,2.823330e-03
776.216,2.825687e-03
777.217,2.849905e-03
778.217,2.838692e-03
779.218,2.805955e-03
780.218,2.826699e-03
781.219,2.786968e-03
782.219,2.846847e-03
783.220,2.745737e-03
784.220,2.780508e-03
785.221,2.761816e-03
786.221,2.810825e-03
787.221,2.769078e-03
788.222,2.766374e-03
789.222,2.720695e-03
790.223,2.710411e-03
791.223,2.764069e-03
792.224,2.784480e-03
793.224,2.734403e-03
794.225,2.737232e-03
795.225,2.688056e-03
796.226,2.701991e-03
797.226,2.714663e-03
798.226,2.665979e-03
799.227,2.704273e-03
800.227,2.696088e-03
801.228,2.680964e-03
802.228,2.668893e-03
803.229,2.679935e-03
804.229,2.713971e-03
805.230,2.663090e-03
806.230,2.674129e-03
807.231,2.667316e-03
808.231,2.664310e-03
809.231,2.664350e-03
810.232,2.631405e-03
811.232,2.614618e-03
812.233,2.650559e-03
813.233,2.637173e-03
814.234,2.645852e-03
815.234,2.628235e-03
816.235,2.691986e-03
817.235,2.656991e-03
818.236,2.603800e-03
819.236,2.594832e-03
820.236,2.637403e-03
821.237,2.615570e-03
822.237,2.584950e-03
823.238,2.619577e-03
824.238,2.599168e-03
825.239,2.617603e-03
826.239,2.526835e-03
827.240,2.568435e-03
828.240,2.538789e-03
829.241,2.605336e-03
830.241,2.553969e-03
831.241,2.566855e-03
832.242,2.549479e-03
833.242,2.533940e-03
834.243,2.501356e-03
835.243,2.539561e-03
836.244,2.522836e-03
837.244,2.505780e-03
838.245,2.535781e-03
839.245,2.459828e-03
840.246,2.503270e-03
841.246,2.490088e-03
842.246,2.500455e-03
843.247,2.491402e-03
844.247,2.516090e-03
845.248,2.479681e-03
846.248,2.502831e-03
847.249,2.497802e-03
848.249,2.453271e-03
849.250,2.491720e-03
850.250,2.475726e-03
851.251,2.472272e-03
852.251,2.441197e-03
853.251,2.436032e-03
854.252,2.450787e-03
855.252,2.446957e-03
856.253,2.424591e-03
857.253,2.431781e-03
858.254,2.452394e-03
859.254,2.444544e-03
860.255,2.446654e-03
861.255,2.392761e-03
862.256,2.399637e-03
863.256,2.424830e-03
864.256,2.397869e-03
865.257,2.417306e-03
866.257,2.401988e-03
867.258,2.342405e-03
868.258,2.380067e-03
869.259,2.376418e-03
870.259,2.374565e-03
871.260,2.377041e-03
872.260,2.383159e-03
873.261,2.385830e-03
874.261,2.367226e-03
875.261,2.367283e-03
876.262,2.346768e-03
877.262,2.341421e-03
878.263,2.354976e-03
879.263,2.362691e-03
880.264,2.308444e-03
881.264,2.333936e-03
882.265,2.303857e-03
883.265,2.295004e-03
884.266,2.262289e-03
885.266,2.299349e-03
886.266,2.308615e-03
887.267,2.346998e-03
888.267,2.277010e-03
889.268,2.318641e-03
890.268,2.259769e-03
891.269,2.236561e-03
892.269,2.276441e-03
893.270,2.242524e-03
894.270,2.262016e-03
895.271,2.199708e-03
896.271,2.250887e-03
897.271,2.224408e-03
898.272,2.237010e-03
899.272,2.221956e-03
900.273,2.232433e-03
901.273,2.238975e-03
902.274,2.227822e-03
903.274,2.206306e-03
904.275,2.200910e-03
905.275,2.216037e-03
906.276,2.203745e-03
907.276,2.222125e-03
908.276,2.197436e-03
909.277,2.201778e-03
910.277,2.133587e-03
911.278,2.188337e-03
912.278,2.216551e-03
913.279,2.186643e-03
914.279,2.154169e-03
915.280,2.214781e-03
916.280,2.156629e-03
917.281,2.140181e-03
918.281,2.147371e-03
919.281,2.152866e-03
920.282,2.140572e-03
921.282,2.141186e-03
922.283,2.163470e-03
923.283,2.099154e-03
924.284,2.147512e-03
925.284,2.135599e-03
926.285,2.125779e-03
927.285,2.113408e-03
928.286,2.157184e-03
929.286,2.113777e-03
930.286,2.113451e-03
931.287,2.071302e-03
932.287,2.098055e-03
933.288,2.110077e-03
934.288,2.099262e-03
935.289,2.113514e-03
936.289,2.010667e-03
937.290,2.047641e-03
938.290,2.080033e-03
939.291,2.076632e-03
940.291,2.030747e-03
941.291,2.046273e-03
942.292,2.043657e-03
943.292,2.049095e-03
944.293,2.063245e-03
945.293,2.066833e-03
946.294,2.029813e-03
947.294,2.040034e-03
948.295,1.997022e-03
949.295,2.008140e-03
950.296,2.023015e-03
951.296,2.025838e-03
952.296,1.983682e-03
953.297,2.015019e-03
954.297,1.982771e-03
955.298,2.013898e-03
956.298,1.987651e-03
957.299,1.978203e-03
958.299,2.005985e-03
959.300,1.988471e-03
960.300,1.966523e-03
961.301,1.979696e-03
962.301,1.982068e-03
963.302,1.970843e-03
964.302,1.959610e-03
965.302,1.966193e-03
966.303,1.949812e-03
967.303,1.976094e-03
968.304,1.977755e-03
969.304,1.938371e-03
970.305,1.934313e-03
971.305,1.953532e-03
972.306,1.929896e-03
973.306,1.926110e-03
974.307,1.924381e-03
975.307,1.913943e-03
976.307,1.916506e-03
977.308,1.913373e-03
978.308,1.883543e-03
979.309,1.875244e-03
980.309,1.908769e-03
981.310,1.900134e-03
982.310,1.907367e-03
983.311,1.905769e-03
984.311,1.870255e-03
985.312,1.868646e-03
986.312,1.868949e-03
987.312,1.851153e-03
988.313,1.873746e-03
989.313,1.871698e-03
990.314,1.914587e-03
991.314,1.870157e-03
992.315,1.859219e-03
993.315,1.863651e-03
994.316,1.861416e-03
995.316,1.873468e-03
996.317,1.835177e-03
997.317,1.832606e-03
998.317,1.836965e-03
999.318,1.860575e-03
1000.318,1.832206e-03
1001.319,1.821316e-03
1002.319,1.819843e-03
1003.320,1.851511e-03
1004.320,1.818943e-03
1005.321,1.818072e-03
1006.321,1.795081e-03
1007.322,1.847018e-03
1008.322,1.781577e-03
1009.322,1.804920e-03
1010.323,1.821114e-03
1011.323,1.775344e-03
1012.324,1.751659e-03
1013.324,1.785487e-03
1014.325,1.740520e-03
1015.325,1.768977e-03
1016.326,1.811992e-03
1017.326,1.786946e-03
1018.327,1.769493e-03
1019.327,1.739083e-03
1020.327,1.767193e-03
1021.328,1.761748e-03
1022.328,1.786434e-03
1023.329,1.760883e-03
1024.329,1.732747e-03
1025.330,1.713767e-03
1026.330,1.734965e-03
1027.331,1.750537e-03
1028.331,1.736802e-03
1029.332,1.723701e-03
1030.332,1.748636e-03
1031.332,1.729114e-03
1032.333,1.712567e-03
1033.333,1.698840e-03
1034.334,1.710310e-03
1035.334,1.716535e-03
1036.335,1.686218e-03
1037.335,1.731426e-03
1038.336,1.685892e-03
1039.336,1.687206e-03
1040.337,1.685167e-03
1041.337,1.688609e-03
1042.337,1.686127e-03
1043.338,1.668858e-03
1044.338,1.664429e-03
1045.339,1.661137e-03
1046.339,1.673346e-03
1047.340,1.659096e-03
1048.340,1.647844e-03
1049.341,1.672941e-03
1050.341,1.659036e-03
1051.342,1.666449e-03
1052.342,1.631265e-03
1053.342,1.644633e-03
1054.343,1.647070e-03
1055.343,1.644361e-03
1056.344,1.611109e-03
1057.344,1.614051e-03
1058.345,1.616083e-03
1059.345,1.638648e-03
1060.346,1.602246e-03
1061.346,1.624047e-03
1062.347,1.619507e-03
1063.347,1.588356e-03
1064.347,1.607369e-03
1065.348,1.621924e-03
1066.348,1.618172e-03
1067.349,1.603735e-03
1068.349,1.595818e-03
1069.350,1.600778e-03
1070.350,1.624827e-03
1071.351,1.597941e-03
1072.351,1.549228e-03
1073.352,1.590140e-03
1074.352,1.587960e-03
1075.352,1.566680e-03
1076.353,1.572907e-03
1077.353,1.576421e-03
1078.354,1.589864e-03
1079.354,1.557669e-03
1080.355,1.558298e-03
1081.355,1.587713e-03
1082.356,1.535852e-03
1083.356,1.554629e-03
1084.357,1.520128e-03
1085.357,1.544467e-03
1086.357,1.552886e-03
1087.358,1.538030e-03
1088.358,1.518813e-03
1089.359,1.547711e-03
1090.359,1.528678e-03
1091.360,1.526067e-03
1092.360,1.517549e-03
1093.361,1.525352e-03
1094.361,1.531378e-03
1095.362,1.509318e-03
1096.362,1.503319e-03
1097.362,1.492902e-03
1098.363,1.515701e-03
1099.363,1.515002e-03
1100.364,1.499464e-03
1101.364,1.500857e-03
1102.365,1.496167e-03
1103.365,1.491464e-03
1104.366,1.491618e-03
1105.366,1.477769e-03
1106.367,1.467076e-03
1107.367,1.469921e-03
1108.367,1.485105e-03
1109.368,1.478105e-03
1110.368,1.474129e-03
1111.369,1.475493e-03
1112.369,1.461741e-03
1113.370,1.470788e-03
1114.370,1.448063e-03
1115.371,1.478700e-03
1116.371,1.470290e-03
1117.372,1.441136e-03
1118.372,1.452571e-03
1119.372,1.447830e-03
1120.373,1.423648e-03
1121.373,1.447543e-03
1122.374,1.439111e-03
1123.374,1.416185e-03
1124.375,1.429537e-03
1125.375,1.450671e-03
1126.376,1.441046e-03
1127.376,1.433719e-03
1128.377,1.414253e-03
1129.377,1.386636e-03
1130.377,1.412155e-03
1131.378,1.425691e-03
1132.378,1.419832e-03
1133.379,1.390760e-03
1134.379,1.409679e-03
1135.380,1.413582e-03
1136.380,1.419680e-03
1137.381,1.396767e-03
1138.381,1.403990e-03
1139.382,1.375084e-03
1140.382,1.348871e-03
1141.382,1.387688e-03
1142.383,1.377891e-03
1143.383,1.381616e-03
1144.384,1.365075e-03
1145.384,1.385214e-03
1146.385,1.361712e-03
1147.385,1.351343e-03
1148.386,1.358196e-03
1149.386,1.368611e-03
1150.387,1.357306e-03
1151.387,1.378871e-03
1152.387,1.359262e-03
1153.388,1.359242e-03
1154.388,1.367172e-03
1155.389,1.332128e-03
1156.389,1.368995e-03
1157.390,1.349362e-03
1158.390,1.345865e-03
1159.391,1.343245e-03
1160.391,1.341034e-03
1161.392,1.344088e-03
1162.392,1.323585e-03
1163.392,1.317321e-03
1164.393,1.314659e-03
1165.393,1.307433e-03
1166.394,1.333796e-03
1167.394,1.325072e-03
1168.395,1.300433e-03
1169.395,1.312949e-03
1170.396,1.298939e-03
1171.396,1.289296e-03
1172.397,1.313032e-03
1173.397,1.314308e-03
1174.397,1.297822e-03
1175.398,1.304548e-03
1176.398,1.294417e-03
1177.399,1.298598e-03
1178.399,1.311019e-03
1179.400,1.295851e-03
1180.400,1.276352e-03
1181.401,1.309323e-03
1182.401,1.282060e-03
1183.402,1.300960e-03
1184.402,1.244238e-03
1185.402,1.291316e-03
1186.403,1.284183e-03
1187.403,1.261550e-03
1188.404,1.285741e-03
1189.404,1.262569e-03
1190.405,1.243354e-03
1191.405,1.255120e-03
1192.406,1.251218e-03
1193.406,1.256786e-03
1194.407,1.231509e-03
1195.407,1.248256e-03
1196.407,1.246771e-03
1197.408,1.245387e-03
1198.408,1.249751e-03
1199.409,1.250047e-03
1200.409,1.222214e-03
1201.410,1.240060e-03
1202.410,1.246390e-03
1203.411,1.236336e-03
1204.411,1.207603e-03
1205.412,1.245763e-03
1206.412,1.219061e-03
1207.412,1.206501e-03
1208.413,1.234824e-03
1209.413,1.224058e-03
1210.414,1.207808e-03
1211.414,1.216984e-03
1212.415,1.202702e-03
1213.415,1.211184e-03
1214.416,1.198271e-03
1215.416,1.199693e-03
1216.417,1.206559e-03
1217.417,1.197721e-03
1218.417,1.184001e-03
1219.418,1.207382e-03
1220.418,1.188742e-03
1221.419,1.176975e-03
1222.419,1.191393e-03
1223.420,1.167729e-03
1224.420,1.165356e-03
1225.421,1.171090e-03
1226.421,1.161089e-03
1227.422,1.178875e-03
1228.422,1.187008e-03
1229.422,1.157757e-03
1230.423,1.178694e-03
1231.423,1.160725e-03
1232.424,1.152211e-03
1233.424,1.156280e-03
1234.425,1.138256e-03
1235.425,1.142594e-03
1236.426,1.139533e-03
1237.426,1.158208e-03
1238.427,1.143631e-03
1239.427,1.142008e-03
1240.427,1.152268e-03
1241.428,1.152115e-03
1242.428,1.154544e-03
1243.429,1.135217e-03
1244.429,1.139018e-03
1245.430,1.121068e-03
1246.430,1.156254e-03
1247.431,1.129215e-03
1248.431,1.132380e-03
1249.432,1.134163e-03
1250.432,1.125929e-03
1251.432,1.119533e-03
1252.433,1.124373e-03
1253.433,1.122127e-03
1254.434,1.103243e-03
1255.434,1.118368e-03
1256.435,1.123037e-03
1257.435,1.108895e-03
1258.436,1.101415e-03
1259.436,1.102205e-03
1260.437,1.119354e-03
1261.437,1.091455e-03
1262.437,1.107128e-03
1263.438,1.113937e-03
1264.438,1.096697e-03
1265.439,1.100957e-03
1266.439,1.103949e-03
1267.440,1.084965e-03
1268.440,1.087609e-03
1269.441,1.082035e-03
1270.441,1.086878e-03
1271.442,1.083397e-03
1272.442,1.072994e-03
1273.442,1.075549e-03
1274.443,1.079607e-03
1275.443,1.082180e-03
1276.444,1.069419e-03
1277.444,1.064986e-03
1278.445,1.054870e-03
1279.445,1.071638e-03
1280.446,1.079587e-03
1281.446,1.059983e-03
1282.447,1.067914e-03
1283.447,1.032739e-03
1284.447,1.055840e-03
1285.448,1.058437e-03
1286.448,1.051145e-03
1287.449,1.061958e-03
1288.449,1.063526e-03
1289.450,1.038019e-03
1290.450,1.047680e-03
1291.451,1.045387e-03
1292.451,1.033282e-03
1293.452,1.029546e-03
1294.452,1.026434e-03
1295.452,1.024599e-03
1296.453,1.033677e-03
1297.453,1.023378e-03
1298.454,1.030685e-03
1299.454,1.018042e-03
1300.455,1.017260e-03
1301.455,1.026651e-03
1302.456,1.022733e-03
1303.456,1.004316e-03
1304.457,1.039835e-03
1305.457,1.021524e-03
1306.457,1.014022e-03
1307.458,1.004123e-03
1308.458,1.011740e-03
1309.459,1.000279e-03
1310.459,1.004376e-03
1311.460,1.005083e-03
1312.460,9.805237e-04
1313.461,1.011240e-03
1314.461,9.858528e-04
1315.462,9.944762e-04
1316.462,9.915899e-04
1317.462,9.930468e-04
1318.463,9.831007e-04
1319.463,9.786585e-04
1320.464,9.879075e-04
1321.464,9.832777e-04
1322.465,9.722386e-04
1323.465,9.805893e-04
1324.466,9.816959e-04
1325.466,9.873045e-04
1326.467,9.896012e-04
1327.467,9.707440e-04
1328.467,9.745939e-04
1329.468,9.790219e-04
1330.468,9.597626e-04
1331.469,9.688536e-04
1332.469,9.853539e-04
1333.470,9.560664e-04
1334.470,9.743062e-04
1335.471,9.451571e-04
1336.471,9.645767e-04
1337.472,9.676066e-04
1338.472,9.416756e-04
1339.472,9.547348e-04
1340.473,9.485032e-04
1341.473,9.534797e-04
1342.474,9.644741e-04
1343.474,9.476372e-04
1344.475,9.430323e-04
1345.475,9.420329e-04
1346.476,9.447455e-04
1347.476,9.321744e-04
1348.477,9.513777e-04
1349.477,9.454880e-04
1350.477,9.420266e-04
1351.478,9.342631e-04
1352.478,9.253726e-04
1353.479,9.343208e-04
1354.479,9.392514e-04
1355.480,9.237220e-04
1356.480,9.330168e-04
1357.481,9.056450e-04
1358.481,9.128551e-04
1359.482,9.207280e-04
1360.482,9.065581e-04
1361.482,9.013892e-04
1362.483,9.431512e-04
1363.483,9.075155e-04
1364.484,9.023453e-04
1365.484,9.107757e-04
1366.485,9.171820e-04
1367.485,9.056068e-04
1368.486,8.901570e-04
1369.486,8.963094e-04
1370.487,8.961813e-04
1371.487,8.887448e-04
1372.487,8.927164e-04
1373.488,9.068344e-04
1374.488,9.090153e-04
1375.489,8.932599e-04
1376.489,8.862196e-04
1377.490,8.951152e-04
1378.490,8.855648e-04
1379.491,8.931217e-04
1380.491,8.954797e-04
1381.492,8.827602e-04
1382.492,8.762569e-04
1383.492,8.785284e-04
1384.493,8.814568e-04
1385.493,8.743962e-04
1386.494,8.667014e-04
1387.494,8.635460e-04
1388.495,8.765496e-04
1389.495,8.797926e-04
1390.496,8.662395e-04
1391.496,8.725738e-04
1392.497,8.537340e-04
1393.497,8.599803e-04
1394.497,8.580681e-04
1395.498,8.712726e-04
1396.498,8.597321e-04
1397.499,8.550081e-04
1398.499,8.525893e-04
1399.500,8.562224e-04
1400.500,8.561928e-04
1401.501,8.543716e-04
