# Jupiter Spectrum
# source: Compiled telescope observations
# description: Jupiter reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~1.0 nm
# object: Jupiter
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Voyager 1/2, Galileo, Cassini, Juno
# data_points: 2200
#
Wavelength(nm),Flux(W/m²/nm)
454.070,2.253597e-02
455.070,2.225544e-02
456.071,2.236549e-02
457.071,2.285107e-02
458.072,2.236299e-02
459.072,2.221806e-02
460.073,2.240055e-02
461.073,2.271308e-02
462.074,2.261589e-02
463.074,2.260539e-02
464.075,2.219537e-02
465.075,2.314442e-02
466.075,2.260586e-02
467.076,2.308057e-02
468.076,2.251614e-02
469.077,2.265455e-02
470.077,2.258342e-02
471.078,2.279789e-02
472.078,2.278299e-02
473.079,2.273993e-02
474.079,2.259952e-02
475.080,2.266408e-02
476.080,2.309706e-02
477.080,2.285218e-02
478.081,2.291468e-02
479.081,2.295198e-02
480.082,2.245666e-02
481.082,2.282670e-02
482.083,2.265791e-02
483.083,2.289068e-02
484.084,2.265273e-02
485.084,2.293373e-02
486.085,2.235281e-02
487.085,2.310488e-02
488.085,2.295894e-02
489.086,2.295556e-02
490.086,2.300871e-02
491.087,2.283993e-02
492.087,2.273862e-02
493.088,2.287933e-02
494.088,2.294509e-02
495.089,2.318149e-02
496.089,2.284517e-02
497.090,2.318766e-02
498.090,2.292689e-02
499.090,2.305077e-02
500.091,2.294554e-02
501.091,2.287824e-02
502.092,2.274742e-02
503.092,2.223153e-02
504.093,2.289612e-02
505.093,2.289801e-02
506.094,2.277912e-02
507.094,2.276308e-02
508.095,2.286800e-02
509.095,2.301130e-02
510.095,2.311043e-02
511.096,2.297968e-02
512.096,2.307007e-02
513.097,2.301215e-02
514.097,2.262358e-02
515.098,2.310165e-02
516.098,2.285978e-02
517.099,2.297953e-02
518.099,2.316658e-02
519.100,2.283331e-02
520.100,2.240328e-02
521.101,2.285685e-02
522.101,2.293893e-02
523.101,2.251306e-02
524.102,2.257190e-02
525.102,2.250383e-02
526.103,2.231153e-02
527.103,2.274494e-02
528.104,2.312252e-02
529.104,2.301834e-02
530.105,2.325543e-02
531.105,2.269543e-02
532.106,2.256852e-02
533.106,2.310115e-02
534.106,2.244653e-02
535.107,2.257899e-02
536.107,2.266687e-02
537.108,2.286720e-02
538.108,2.301436e-02
539.109,2.223199e-02
540.109,2.241557e-02
541.110,2.296142e-02
542.110,2.268241e-02
543.111,2.256611e-02
544.111,2.254171e-02
545.111,2.270117e-02
546.112,2.253239e-02
547.112,2.248060e-02
548.113,2.253276e-02
549.113,2.237170e-02
550.114,2.235291e-02
551.114,2.244199e-02
552.115,2.218117e-02
553.115,2.294842e-02
554.116,2.245290e-02
555.116,2.208381e-02
556.116,2.202928e-02
557.117,2.190113e-02
558.117,2.225587e-02
559.118,2.195493e-02
560.118,2.223788e-02
561.119,2.195106e-02
562.119,2.208538e-02
563.120,2.215108e-02
564.120,2.194789e-02
565.121,2.190699e-02
566.121,2.208508e-02
567.121,2.222212e-02
568.122,2.219585e-02
569.122,2.242165e-02
570.123,2.172651e-02
571.123,2.225204e-02
572.124,2.178018e-02
573.124,2.175807e-02
574.125,2.203561e-02
575.125,2.150652e-02
576.126,2.155033e-02
577.126,2.149023e-02
578.126,2.175817e-02
579.127,2.185372e-02
580.127,2.199439e-02
581.128,2.170561e-02
582.128,2.227498e-02
583.129,2.161009e-02
584.129,2.170631e-02
585.130,2.190497e-02
586.130,2.134769e-02
587.131,2.181218e-02
588.131,2.141734e-02
589.131,2.168582e-02
590.132,2.183252e-02
591.132,2.137447e-02
592.133,2.138181e-02
593.133,2.137083e-02
594.134,2.135736e-02
595.134,2.138160e-02
596.135,2.124051e-02
597.135,2.164248e-02
598.136,2.186228e-02
599.136,2.128777e-02
600.136,2.098865e-02
601.137,2.127220e-02
602.137,2.142829e-02
603.138,2.100320e-02
604.138,2.130289e-02
605.139,2.132377e-02
606.139,2.087426e-02
607.140,2.131667e-02
608.140,2.126317e-02
609.141,2.096914e-02
610.141,2.111427e-02
611.141,2.100815e-02
612.142,2.082390e-02
613.142,2.108367e-02
614.143,2.092692e-02
615.143,2.042040e-02
616.144,2.097897e-02
617.144,2.063814e-02
618.145,2.097396e-02
619.145,2.101630e-02
620.146,2.099549e-02
621.146,2.071470e-02
622.146,2.070517e-02
623.147,2.052919e-02
624.147,2.083370e-02
625.148,2.046032e-02
626.148,2.057668e-02
627.149,2.071615e-02
628.149,2.037087e-02
629.150,2.013417e-02
630.150,2.080741e-02
631.151,2.048036e-02
632.151,2.038903e-02
633.151,2.037383e-02
634.152,2.022674e-02
635.152,2.082915e-02
636.153,2.059309e-02
637.153,2.028030e-02
638.154,2.034185e-02
639.154,2.003820e-02
640.155,2.027695e-02
641.155,1.983008e-02
642.156,2.026104e-02
643.156,2.019641e-02
644.156,2.020735e-02
645.157,1.985876e-02
646.157,1.986951e-02
647.158,1.970847e-02
648.158,1.991154e-02
649.159,1.993922e-02
650.159,1.977052e-02
651.160,1.998555e-02
652.160,1.996931e-02
653.161,1.994398e-02
654.161,1.956943e-02
655.161,1.950151e-02
656.162,1.924920e-02
657.162,1.930872e-02
658.163,1.952992e-02
659.163,1.941219e-02
660.164,1.915614e-02
661.164,1.960183e-02
662.165,1.953279e-02
663.165,1.921777e-02
664.166,1.918042e-02
665.166,1.937753e-02
666.166,1.907999e-02
667.167,1.939384e-02
668.167,1.917125e-02
669.168,1.884139e-02
670.168,1.931097e-02
671.169,1.892284e-02
672.169,1.902928e-02
673.170,1.896560e-02
674.170,1.878006e-02
675.171,1.932990e-02
676.171,1.903625e-02
677.171,1.901913e-02
678.172,1.908369e-02
679.172,1.913618e-02
680.173,1.868961e-02
681.173,1.879294e-02
682.174,1.901267e-02
683.174,1.870235e-02
684.175,1.873697e-02
685.175,1.845160e-02
686.176,1.827701e-02
687.176,1.850450e-02
688.176,1.839906e-02
689.177,1.831732e-02
690.177,1.867418e-02
691.178,1.848612e-02
692.178,1.840703e-02
693.179,1.833670e-02
694.179,1.813824e-02
695.180,1.823247e-02
696.180,1.821162e-02
697.181,1.841265e-02
698.181,1.847137e-02
699.181,1.806170e-02
700.182,1.807140e-02
701.182,1.807783e-02
702.183,1.790726e-02
703.183,1.804166e-02
704.184,1.793302e-02
705.184,1.795274e-02
706.185,1.806250e-02
707.185,1.787085e-02
708.186,1.775279e-02
709.186,1.784072e-02
710.186,1.767329e-02
711.187,1.761367e-02
712.187,1.770039e-02
713.188,1.718204e-02
714.188,1.767422e-02
715.189,1.751183e-02
716.189,1.735383e-02
717.190,1.748186e-02
718.190,1.762854e-02
719.191,1.744074e-02
720.191,1.733274e-02
721.191,1.760036e-02
722.192,1.721819e-02
723.192,1.707699e-02
724.193,1.736670e-02
725.193,1.723159e-02
726.194,1.674364e-02
727.194,1.721224e-02
728.195,1.722584e-02
729.195,1.712835e-02
730.196,1.702553e-02
731.196,1.715014e-02
732.196,1.702521e-02
733.197,1.698098e-02
734.197,1.731268e-02
735.198,1.698657e-02
736.198,1.707581e-02
737.199,1.681053e-02
738.199,1.662022e-02
739.200,1.675314e-02
740.200,1.677428e-02
741.201,1.670722e-02
742.201,1.652435e-02
743.201,1.661978e-02
744.202,1.626519e-02
745.202,1.650873e-02
746.203,1.641990e-02
747.203,1.625313e-02
748.204,1.638966e-02
749.204,1.672028e-02
750.205,1.617452e-02
751.205,1.622867e-02
752.206,1.634541e-02
753.206,1.607526e-02
754.206,1.601677e-02
755.207,1.635589e-02
756.207,1.625236e-02
757.208,1.633559e-02
758.208,1.607991e-02
759.209,1.573690e-02
760.209,1.595478e-02
761.210,1.605377e-02
762.210,1.586778e-02
763.211,1.610457e-02
764.211,1.607460e-02
765.211,1.588663e-02
766.212,1.575643e-02
767.212,1.560781e-02
768.213,1.596952e-02
769.213,1.586959e-02
770.214,1.565433e-02
771.214,1.576950e-02
772.215,1.551148e-02
773.215,1.569600e-02
774.216,1.564234e-02
775.216,1.549166e-02
776.216,1.531145e-02
777.217,1.540499e-02
778.217,1.570319e-02
779.218,1.535082e-02
780.218,1.549532e-02
781.219,1.509015e-02
782.219,1.523732e-02
783.220,1.519610e-02
784.220,1.510586e-02
785.221,1.522071e-02
786.221,1.512767e-02
787.221,1.509693e-02
788.222,1.523247e-02
789.222,1.491427e-02
790.223,1.505248e-02
791.223,1.492318e-02
792.224,1.520944e-02
793.224,1.498906e-02
794.225,1.467033e-02
795.225,1.470244e-02
796.226,1.478865e-02
797.226,1.490612e-02
798.226,1.488834e-02
799.227,1.481923e-02
800.227,1.446462e-02
801.228,1.470305e-02
802.228,1.451078e-02
803.229,1.442939e-02
804.229,1.457881e-02
805.230,1.435198e-02
806.230,1.446711e-02
807.231,1.430794e-02
808.231,1.453554e-02
809.231,1.429190e-02
810.232,1.433744e-02
811.232,1.415089e-02
812.233,1.433163e-02
813.233,1.431350e-02
814.234,1.418584e-02
815.234,1.418746e-02
816.235,1.418066e-02
817.235,1.412425e-02
818.236,1.424638e-02
819.236,1.411727e-02
820.236,1.401124e-02
821.237,1.411816e-02
822.237,1.425946e-02
823.238,1.400568e-02
824.238,1.389292e-02
825.239,1.393818e-02
826.239,1.366317e-02
827.240,1.376591e-02
828.240,1.382629e-02
829.241,1.369628e-02
830.241,1.382475e-02
831.241,1.359901e-02
832.242,1.359324e-02
833.242,1.376273e-02
834.243,1.398548e-02
835.243,1.376851e-02
836.244,1.361880e-02
837.244,1.364481e-02
838.245,1.359557e-02
839.245,1.337956e-02
840.246,1.329593e-02
841.246,1.325011e-02
842.246,1.322006e-02
843.247,1.306545e-02
844.247,1.318675e-02
845.248,1.271019e-02
846.248,1.313309e-02
847.249,1.290308e-02
848.249,1.291441e-02
849.250,1.292862e-02
850.250,1.265686e-02
851.251,1.233969e-02
852.251,1.233593e-02
853.251,1.226296e-02
854.252,1.209882e-02
855.252,1.177957e-02
856.253,1.166785e-02
857.253,1.166506e-02
858.254,1.163791e-02
859.254,1.118733e-02
860.255,1.119168e-02
861.255,1.091602e-02
862.256,1.084250e-02
863.256,1.064722e-02
864.256,1.026489e-02
865.257,1.011369e-02
866.257,9.939375e-03
867.258,9.671946e-03
868.258,9.439523e-03
869.259,9.166344e-03
870.259,8.699304e-03
871.260,8.678940e-03
872.260,8.333164e-03
873.261,8.063977e-03
874.261,7.804902e-03
875.261,7.646944e-03
876.262,7.195210e-03
877.262,7.140171e-03
878.263,6.997475e-03
879.263,6.796998e-03
880.264,6.510498e-03
881.264,6.347471e-03
882.265,6.230715e-03
883.265,5.948162e-03
884.266,5.782417e-03
885.266,5.647484e-03
886.266,5.646307e-03
887.267,5.563769e-03
888.267,5.518838e-03
889.268,5.501460e-03
890.268,5.306906e-03
891.269,5.362721e-03
892.269,5.493983e-03
893.270,5.446907e-03
894.270,5.576017e-03
895.271,5.526128e-03
896.271,5.780561e-03
897.271,5.930984e-03
898.272,6.010885e-03
899.272,6.135131e-03
900.273,6.306504e-03
901.273,6.518743e-03
902.274,6.669869e-03
903.274,6.859299e-03
904.275,7.052760e-03
905.275,7.183366e-03
906.276,7.490394e-03
907.276,7.605461e-03
908.276,7.728980e-03
909.277,7.938252e-03
910.277,8.186131e-03
911.278,8.409699e-03
912.278,8.699880e-03
913.279,8.606525e-03
914.279,8.999376e-03
915.280,9.206813e-03
916.280,9.167501e-03
917.281,9.327821e-03
918.281,9.763280e-03
919.281,9.778306e-03
920.282,9.694501e-03
921.282,9.834359e-03
922.283,1.004469e-02
923.283,1.019043e-02
924.284,1.018812e-02
925.284,1.023293e-02
926.285,1.025913e-02
927.285,1.021440e-02
928.286,1.033033e-02
929.286,1.052779e-02
930.286,1.050500e-02
931.287,1.055861e-02
932.287,1.067777e-02
933.288,1.068079e-02
934.288,1.034463e-02
935.289,1.077396e-02
936.289,1.067450e-02
937.290,1.047782e-02
938.290,1.049360e-02
939.291,1.080591e-02
940.291,1.064208e-02
941.291,1.060772e-02
942.292,1.054771e-02
943.292,1.051181e-02
944.293,1.047312e-02
945.293,1.059926e-02
946.294,1.052358e-02
947.294,1.047577e-02
948.295,1.049410e-02
949.295,1.045304e-02
950.296,1.041040e-02
951.296,1.045062e-02
952.296,1.037502e-02
953.297,1.045701e-02
954.297,1.035318e-02
955.298,1.014704e-02
956.298,1.027798e-02
957.299,1.052720e-02
958.299,1.035185e-02
959.300,1.028671e-02
960.300,1.017404e-02
961.301,1.018788e-02
962.301,1.023054e-02
963.302,1.008944e-02
964.302,1.007036e-02
965.302,1.005202e-02
966.303,1.014573e-02
967.303,9.899007e-03
968.304,1.005044e-02
969.304,9.891803e-03
970.305,9.768501e-03
971.305,9.931704e-03
972.306,9.753106e-03
973.306,9.993064e-03
974.307,9.743180e-03
975.307,9.817138e-03
976.307,9.726295e-03
977.308,9.575237e-03
978.308,9.746249e-03
979.309,9.548835e-03
980.309,9.532359e-03
981.310,9.520499e-03
982.310,9.414924e-03
983.311,9.399300e-03
984.311,9.223824e-03
985.312,9.221058e-03
986.312,9.127769e-03
987.312,9.215529e-03
988.313,9.067906e-03
989.313,8.841154e-03
990.314,8.802847e-03
991.314,8.758147e-03
992.315,8.660487e-03
993.315,8.316674e-03
994.316,8.461639e-03
995.316,8.237841e-03
996.317,8.232348e-03
997.317,8.196275e-03
998.317,7.935892e-03
999.318,7.842024e-03
1000.318,7.866765e-03
1001.319,7.656598e-03
1002.319,7.529793e-03
1003.320,7.425938e-03
1004.320,7.391790e-03
1005.321,7.048672e-03
1006.321,6.955230e-03
1007.322,6.991051e-03
1008.322,6.732572e-03
1009.322,6.703691e-03
1010.323,6.493014e-03
1011.323,6.226585e-03
1012.324,6.191572e-03
1013.324,6.240227e-03
1014.325,5.966999e-03
1015.325,5.952183e-03
1016.326,5.855367e-03
1017.326,5.600916e-03
1018.327,5.544218e-03
1019.327,5.327351e-03
1020.327,5.285628e-03
1021.328,5.243790e-03
1022.328,5.167946e-03
1023.329,5.126610e-03
1024.329,4.926853e-03
1025.330,5.032783e-03
1026.330,4.932138e-03
1027.331,4.823382e-03
1028.331,4.850826e-03
1029.332,4.890542e-03
1030.332,4.838718e-03
1031.332,4.764636e-03
1032.333,4.788586e-03
1033.333,4.828386e-03
1034.334,4.828808e-03
1035.334,4.942296e-03
1036.335,4.940323e-03
1037.335,4.966061e-03
1038.336,4.939052e-03
1039.336,5.090770e-03
1040.337,5.161100e-03
1041.337,5.215273e-03
1042.337,5.300393e-03
1043.338,5.298155e-03
1044.338,5.578422e-03
1045.339,5.416241e-03
1046.339,5.656828e-03
1047.340,5.675571e-03
1048.340,5.838964e-03
1049.341,5.881492e-03
1050.341,5.885749e-03
1051.342,6.146410e-03
1052.342,6.152823e-03
1053.342,6.288803e-03
1054.343,6.329675e-03
1055.343,6.316980e-03
1056.344,6.527258e-03
1057.344,6.506002e-03
1058.345,6.750768e-03
1059.345,6.680534e-03
1060.346,6.794957e-03
1061.346,6.830216e-03
1062.347,7.012702e-03
1063.347,7.109597e-03
1064.347,7.093785e-03
1065.348,7.178437e-03
1066.348,7.279403e-03
1067.349,7.282284e-03
1068.349,7.243037e-03
1069.350,7.266871e-03
1070.350,7.373471e-03
1071.351,7.408048e-03
1072.351,7.553711e-03
1073.352,7.545406e-03
1074.352,7.525704e-03
1075.352,7.606175e-03
1076.353,7.537543e-03
1077.353,7.476791e-03
1078.354,7.663459e-03
1079.354,7.561750e-03
1080.355,7.616971e-03
1081.355,7.533395e-03
1082.356,7.553038e-03
1083.356,7.710231e-03
1084.357,7.666233e-03
1085.357,7.655963e-03
1086.357,7.722718e-03
1087.358,7.620169e-03
1088.358,7.714459e-03
1089.359,7.618763e-03
1090.359,7.673387e-03
1091.360,7.574684e-03
1092.360,7.623219e-03
1093.361,7.529452e-03
1094.361,7.500011e-03
1095.362,7.479361e-03
1096.362,7.436701e-03
1097.362,7.444637e-03
1098.363,7.488003e-03
1099.363,7.478157e-03
1100.364,7.464323e-03
1101.364,7.353072e-03
1102.365,7.470572e-03
1103.365,7.362379e-03
1104.366,7.387121e-03
1105.366,7.191614e-03
1106.367,7.265402e-03
1107.367,7.352486e-03
1108.367,7.299774e-03
1109.368,7.291659e-03
1110.368,7.334321e-03
1111.369,7.371026e-03
1112.369,7.227169e-03
1113.370,7.236023e-03
1114.370,7.184818e-03
1115.371,7.247131e-03
1116.371,7.219073e-03
1117.372,7.209397e-03
1118.372,7.131956e-03
1119.372,7.083314e-03
1120.373,7.008357e-03
1121.373,7.072979e-03
1122.374,7.084228e-03
1123.374,7.038635e-03
1124.375,7.141421e-03
1125.375,7.022760e-03
1126.376,7.069150e-03
1127.376,7.115066e-03
1128.377,6.997104e-03
1129.377,6.889017e-03
1130.377,6.999500e-03
1131.378,6.879173e-03
1132.378,7.009708e-03
1133.379,6.890843e-03
1134.379,6.915145e-03
1135.380,6.908091e-03
1136.380,6.900552e-03
1137.381,6.830168e-03
1138.381,6.843569e-03
1139.382,6.856150e-03
1140.382,6.757191e-03
1141.382,6.770916e-03
1142.383,6.713803e-03
1143.383,6.570349e-03
1144.384,6.859882e-03
1145.384,6.721511e-03
1146.385,6.829162e-03
1147.385,6.592637e-03
1148.386,6.753263e-03
1149.386,6.601562e-03
1150.387,6.698584e-03
1151.387,6.584920e-03
1152.387,6.714000e-03
1153.388,6.688277e-03
1154.388,6.639581e-03
1155.389,6.604456e-03
1156.389,6.613709e-03
1157.390,6.682186e-03
1158.390,6.482886e-03
1159.391,6.687106e-03
1160.391,6.572520e-03
1161.392,6.436329e-03
1162.392,6.550899e-03
1163.392,6.540734e-03
1164.393,6.455373e-03
1165.393,6.347481e-03
1166.394,6.452287e-03
1167.394,6.400255e-03
1168.395,6.352928e-03
1169.395,6.279300e-03
1170.396,6.196312e-03
1171.396,6.347701e-03
1172.397,6.247639e-03
1173.397,6.412494e-03
1174.397,6.239043e-03
1175.398,6.188961e-03
1176.398,6.121842e-03
1177.399,6.076158e-03
1178.399,6.123972e-03
1179.400,6.075416e-03
1180.400,6.089992e-03
1181.401,6.230740e-03
1182.401,6.106964e-03
1183.402,6.069533e-03
1184.402,5.932895e-03
1185.402,5.996543e-03
1186.403,5.811993e-03
1187.403,5.774955e-03
1188.404,5.896105e-03
1189.404,5.831993e-03
1190.405,5.781769e-03
1191.405,5.668868e-03
1192.406,5.672067e-03
1193.406,5.666869e-03
1194.407,5.692961e-03
1195.407,5.523872e-03
1196.407,5.487055e-03
1197.408,5.501139e-03
1198.408,5.495859e-03
1199.409,5.328299e-03
1200.409,5.266050e-03
1201.410,5.333810e-03
1202.410,5.144866e-03
1203.411,5.276575e-03
1204.411,5.141833e-03
1205.412,5.105659e-03
1206.412,4.950425e-03
1207.412,4.940784e-03
1208.413,4.928806e-03
1209.413,4.841026e-03
1210.414,4.742920e-03
1211.414,4.698172e-03
1212.415,4.550347e-03
1213.415,4.547525e-03
1214.416,4.537667e-03
1215.416,4.411056e-03
1216.417,4.404000e-03
1217.417,4.287548e-03
1218.417,4.143461e-03
1219.418,4.095481e-03
1220.418,4.039665e-03
1221.419,3.949295e-03
1222.419,3.901377e-03
1223.420,3.901742e-03
1224.420,3.762348e-03
1225.421,3.738928e-03
1226.421,3.690617e-03
1227.422,3.589876e-03
1228.422,3.523719e-03
1229.422,3.479816e-03
1230.423,3.396561e-03
1231.423,3.282755e-03
1232.424,3.229117e-03
1233.424,3.223687e-03
1234.425,3.155263e-03
1235.425,3.146731e-03
1236.426,3.034810e-03
1237.426,3.070210e-03
1238.427,2.953143e-03
1239.427,2.975729e-03
1240.427,2.903254e-03
1241.428,2.901877e-03
1242.428,2.769499e-03
1243.429,2.758407e-03
1244.429,2.751439e-03
1245.430,2.745546e-03
1246.430,2.712302e-03
1247.431,2.726160e-03
1248.431,2.692894e-03
1249.432,2.655230e-03
1250.432,2.697225e-03
1251.432,2.736878e-03
1252.433,2.700830e-03
1253.433,2.708641e-03
1254.434,2.732619e-03
1255.434,2.646080e-03
1256.435,2.736106e-03
1257.435,2.725734e-03
1258.436,2.760343e-03
1259.436,2.789268e-03
1260.437,2.795565e-03
1261.437,2.780647e-03
1262.437,2.914267e-03
1263.438,2.923959e-03
1264.438,2.895681e-03
1265.439,2.961529e-03
1266.439,2.955935e-03
1267.440,3.041359e-03
1268.440,3.032070e-03
1269.441,3.099232e-03
1270.441,3.134081e-03
1271.442,3.176373e-03
1272.442,3.194615e-03
1273.442,3.283343e-03
1274.443,3.290132e-03
1275.443,3.361948e-03
1276.444,3.409797e-03
1277.444,3.427448e-03
1278.445,3.503616e-03
1279.445,3.585226e-03
1280.446,3.633862e-03
1281.446,3.718885e-03
1282.447,3.681172e-03
1283.447,3.729317e-03
1284.447,3.847117e-03
1285.448,3.870097e-03
1286.448,3.891270e-03
1287.449,3.927060e-03
1288.449,3.985043e-03
1289.450,4.072135e-03
1290.450,4.011347e-03
1291.451,4.065090e-03
1292.451,4.130449e-03
1293.452,4.175430e-03
1294.452,4.080705e-03
1295.452,4.257649e-03
1296.453,4.202883e-03
1297.453,4.162487e-03
1298.454,4.253994e-03
1299.454,4.288479e-03
1300.455,4.310578e-03
1301.455,4.335334e-03
1302.456,4.389022e-03
1303.456,4.382705e-03
1304.457,4.393158e-03
1305.457,4.397809e-03
1306.457,4.457565e-03
1307.458,4.497278e-03
1308.458,4.507193e-03
1309.459,4.429092e-03
1310.459,4.559628e-03
1311.460,4.481068e-03
1312.460,4.453937e-03
1313.461,4.519386e-03
1314.461,4.450384e-03
1315.462,4.515601e-03
1316.462,4.520805e-03
1317.462,4.475608e-03
1318.463,4.507206e-03
1319.463,4.551015e-03
1320.464,4.506206e-03
1321.464,4.562520e-03
1322.465,4.618191e-03
1323.465,4.547459e-03
1324.466,4.504333e-03
1325.466,4.500608e-03
1326.467,4.453712e-03
1327.467,4.556859e-03
1328.467,4.421403e-03
1329.468,4.448401e-03
1330.468,4.459541e-03
1331.469,4.455133e-03
1332.469,4.497841e-03
1333.470,4.478634e-03
1334.470,4.534223e-03
1335.471,4.431668e-03
1336.471,4.401752e-03
1337.472,4.527937e-03
1338.472,4.489500e-03
1339.472,4.473974e-03
1340.473,4.337433e-03
1341.473,4.401324e-03
1342.474,4.407038e-03
1343.474,4.406680e-03
1344.475,4.319192e-03
1345.475,4.411689e-03
1346.476,4.387965e-03
1347.476,4.370947e-03
1348.477,4.365641e-03
1349.477,4.370975e-03
1350.477,4.263036e-03
1351.478,4.269550e-03
1352.478,4.298496e-03
1353.479,4.326146e-03
1354.479,4.358066e-03
1355.480,4.326572e-03
1356.480,4.207514e-03
1357.481,4.226320e-03
1358.481,4.196512e-03
1359.482,4.187102e-03
1360.482,4.127540e-03
1361.482,4.274729e-03
1362.483,4.228157e-03
1363.483,4.180416e-03
1364.484,4.083056e-03
1365.484,4.149086e-03
1366.485,4.173522e-03
1367.485,4.200630e-03
1368.486,4.117375e-03
1369.486,4.045194e-03
1370.487,4.064617e-03
1371.487,4.031698e-03
1372.487,4.107388e-03
1373.488,4.074498e-03
1374.488,4.014573e-03
1375.489,4.064966e-03
1376.489,4.039397e-03
1377.490,4.006127e-03
1378.490,3.987140e-03
1379.491,3.975505e-03
1380.491,4.011011e-03
1381.492,4.034166e-03
1382.492,3.977874e-03
1383.492,3.999700e-03
1384.493,3.988066e-03
1385.493,3.925841e-03
1386.494,3.929006e-03
1387.494,3.927163e-03
1388.495,3.868275e-03
1389.495,3.820328e-03
1390.496,3.807807e-03
1391.496,3.828640e-03
1392.497,3.846490e-03
1393.497,3.812150e-03
1394.497,3.848362e-03
1395.498,3.836868e-03
1396.498,3.871027e-03
1397.499,3.844105e-03
1398.499,3.771507e-03
1399.500,3.691266e-03
1400.500,3.730600e-03
