# Neptune Spectrum
# source: Compiled telescope observations
# description: Neptune reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~1.0 nm
# object: Neptune
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Voyager 2, HST, Keck
# data_points: 2200
#
Wavelength(nm),Flux(W/m²/nm)
479.081,2.580616e-02
480.082,2.609125e-02
481.082,2.622218e-02
482.083,2.567324e-02
483.083,2.481831e-02
484.084,2.605553e-02
485.084,2.573403e-02
486.085,2.562921e-02
487.085,2.644668e-02
488.085,2.553569e-02
489.086,2.547583e-02
490.086,2.607756e-02
491.087,2.620150e-02
492.087,2.563248e-02
493.088,2.599458e-02
494.088,2.580899e-02
495.089,2.625669e-02
496.089,2.570686e-02
497.090,2.637431e-02
498.090,2.556034e-02
499.090,2.540139e-02
500.091,2.005619e-02
501.091,1.999933e-02
502.092,2.004201e-02
503.092,1.984527e-02
504.093,1.989582e-02
505.093,1.983990e-02
506.094,2.004840e-02
507.094,1.994626e-02
508.095,1.986599e-02
509.095,2.004268e-02
510.095,2.005919e-02
511.096,1.988277e-02
512.096,1.983532e-02
513.097,1.976179e-02
514.097,1.973861e-02
515.098,2.024507e-02
516.098,1.958066e-02
517.099,1.989047e-02
518.099,2.000571e-02
519.100,1.960835e-02
520.100,1.949664e-02
521.101,1.959162e-02
522.101,1.996017e-02
523.101,1.945153e-02
524.102,1.983733e-02
525.102,1.979393e-02
526.103,1.952431e-02
527.103,1.955648e-02
528.104,1.959034e-02
529.104,1.956756e-02
530.105,1.948189e-02
531.105,1.987244e-02
532.106,1.988980e-02
533.106,1.985444e-02
534.106,1.933601e-02
535.107,1.979675e-02
536.107,1.964857e-02
537.108,1.976121e-02
538.108,1.977373e-02
539.109,1.987300e-02
540.109,1.957225e-02
541.110,1.970178e-02
542.110,1.930517e-02
543.111,1.967881e-02
544.111,1.966171e-02
545.111,1.966242e-02
546.112,1.907141e-02
547.112,1.939662e-02
548.113,1.927958e-02
549.113,1.948503e-02
550.114,1.763817e-02
551.114,1.773127e-02
552.115,1.757518e-02
553.115,1.757517e-02
554.116,1.747017e-02
555.116,1.760216e-02
556.116,1.765010e-02
557.117,1.787750e-02
558.117,1.737674e-02
559.118,1.759595e-02
560.118,1.754939e-02
561.119,1.768515e-02
562.119,1.737310e-02
563.120,1.730568e-02
564.120,1.757107e-02
565.121,1.749027e-02
566.121,1.737328e-02
567.121,1.766599e-02
568.122,1.734669e-02
569.122,1.745665e-02
570.123,1.735333e-02
571.123,1.730436e-02
572.124,1.756528e-02
573.124,1.726387e-02
574.125,1.753277e-02
575.125,1.737975e-02
576.126,1.735017e-02
577.126,1.750020e-02
578.126,1.733486e-02
579.127,1.681311e-02
580.127,1.711195e-02
581.128,1.708724e-02
582.128,1.699463e-02
583.129,1.701133e-02
584.129,1.723280e-02
585.130,1.718642e-02
586.130,1.683404e-02
587.131,1.717637e-02
588.131,1.718189e-02
589.131,1.712140e-02
590.132,1.696056e-02
591.132,1.708086e-02
592.133,1.697307e-02
593.133,1.702109e-02
594.134,1.699083e-02
595.134,1.665805e-02
596.135,1.679154e-02
597.135,1.674193e-02
598.136,1.679431e-02
599.136,1.699473e-02
600.136,1.667436e-02
601.137,1.664267e-02
602.137,1.669567e-02
603.138,1.680714e-02
604.138,1.634810e-02
605.139,1.652547e-02
606.139,1.650359e-02
607.140,1.658261e-02
608.140,1.662512e-02
609.141,1.645666e-02
610.141,1.659219e-02
611.141,1.661856e-02
612.142,1.651499e-02
613.142,1.627017e-02
614.143,1.645014e-02
615.143,1.660004e-02
616.144,1.669618e-02
617.144,1.642082e-02
618.145,1.654566e-02
619.145,1.625928e-02
620.146,1.654853e-02
621.146,1.625993e-02
622.146,1.628203e-02
623.147,1.622585e-02
624.147,1.632243e-02
625.148,1.636879e-02
626.148,1.618331e-02
627.149,1.590400e-02
628.149,1.631742e-02
629.150,1.617125e-02
630.150,1.617416e-02
631.151,1.612210e-02
632.151,1.608361e-02
633.151,1.601926e-02
634.152,1.612414e-02
635.152,1.616835e-02
636.153,1.569000e-02
637.153,1.591598e-02
638.154,1.595528e-02
639.154,1.582377e-02
640.155,1.599285e-02
641.155,1.599505e-02
642.156,1.600657e-02
643.156,1.562510e-02
644.156,1.579839e-02
645.157,1.589824e-02
646.157,1.591987e-02
647.158,1.571346e-02
648.158,1.560156e-02
649.159,1.532845e-02
650.159,7.815424e-03
651.160,7.827155e-03
652.160,7.737256e-03
653.161,7.932393e-03
654.161,7.668892e-03
655.161,7.704498e-03
656.162,7.803759e-03
657.162,7.866394e-03
658.163,7.707006e-03
659.163,7.608177e-03
660.164,7.555800e-03
661.164,7.630414e-03
662.165,7.767735e-03
663.165,7.651956e-03
664.166,7.568824e-03
665.166,7.677373e-03
666.166,7.522037e-03
667.167,7.579572e-03
668.167,7.632475e-03
669.168,7.417794e-03
670.168,7.518212e-03
671.169,7.557558e-03
672.169,7.475262e-03
673.170,7.628759e-03
674.170,7.473882e-03
675.171,7.335306e-03
676.171,7.475134e-03
677.171,7.420342e-03
678.172,7.372617e-03
679.172,7.334841e-03
680.173,7.317705e-03
681.173,7.498688e-03
682.174,7.202576e-03
683.174,7.347301e-03
684.175,7.346079e-03
685.175,7.262428e-03
686.176,7.284827e-03
687.176,7.280926e-03
688.176,7.351750e-03
689.177,7.245061e-03
690.177,7.212115e-03
691.178,7.276211e-03
692.178,7.160924e-03
693.179,7.219785e-03
694.179,7.094431e-03
695.180,7.133131e-03
696.180,7.049188e-03
697.181,7.106079e-03
698.181,7.089736e-03
699.181,7.162815e-03
700.182,7.126717e-03
701.182,7.201029e-03
702.183,7.193521e-03
703.183,6.975811e-03
704.184,7.152807e-03
705.184,7.108246e-03
706.185,7.037210e-03
707.185,7.032510e-03
708.186,7.026821e-03
709.186,7.061392e-03
710.186,6.992396e-03
711.187,7.000523e-03
712.187,6.987124e-03
713.188,6.980460e-03
714.188,6.915776e-03
715.189,6.913692e-03
716.189,7.020093e-03
717.190,6.891521e-03
718.190,6.941097e-03
719.191,6.851239e-03
720.191,6.751722e-03
721.191,6.897233e-03
722.192,6.847597e-03
723.192,6.765826e-03
724.193,6.826296e-03
725.193,6.785222e-03
726.194,6.893921e-03
727.194,6.907352e-03
728.195,6.766903e-03
729.195,6.695750e-03
730.196,6.724411e-03
731.196,6.675358e-03
732.196,6.801823e-03
733.197,6.610244e-03
734.197,6.703002e-03
735.198,6.572049e-03
736.198,6.606667e-03
737.199,6.688887e-03
738.199,6.569291e-03
739.200,6.634016e-03
740.200,6.511628e-03
741.201,6.650767e-03
742.201,6.650612e-03
743.201,6.524508e-03
744.202,6.461163e-03
745.202,6.491680e-03
746.203,6.414918e-03
747.203,6.494975e-03
748.204,6.363740e-03
749.204,6.412322e-03
750.205,6.470235e-03
751.205,6.500462e-03
752.206,6.551432e-03
753.206,6.514511e-03
754.206,6.365844e-03
755.207,6.474516e-03
756.207,6.423745e-03
757.208,6.355596e-03
758.208,6.272981e-03
759.209,6.385582e-03
760.209,6.385199e-03
761.210,6.167155e-03
762.210,6.231918e-03
763.211,6.282942e-03
764.211,6.194394e-03
765.211,6.260060e-03
766.212,6.288246e-03
767.212,6.193304e-03
768.213,6.269610e-03
769.213,6.180740e-03
770.214,6.221547e-03
771.214,6.312909e-03
772.215,6.243671e-03
773.215,6.108594e-03
774.216,6.004457e-03
775.216,6.111211e-03
776.216,6.071481e-03
777.217,6.107494e-03
778.217,6.086542e-03
779.218,6.027585e-03
780.218,6.059939e-03
781.219,5.993388e-03
782.219,6.044517e-03
783.220,5.885071e-03
784.220,5.998459e-03
785.221,5.985492e-03
786.221,5.815574e-03
787.221,5.987645e-03
788.222,5.999724e-03
789.222,6.033205e-03
790.223,5.850383e-03
791.223,5.973211e-03
792.224,5.892387e-03
793.224,5.870579e-03
794.225,5.899637e-03
795.225,5.822724e-03
796.226,5.811305e-03
797.226,5.915470e-03
798.226,5.800534e-03
799.227,5.848257e-03
800.227,5.886335e-03
801.228,5.805755e-03
802.228,5.818375e-03
803.229,5.708026e-03
804.229,5.779900e-03
805.230,5.775899e-03
806.230,5.704680e-03
807.231,5.714624e-03
808.231,5.719097e-03
809.231,5.689325e-03
810.232,5.702361e-03
811.232,5.643860e-03
812.233,5.637443e-03
813.233,5.660014e-03
814.234,5.545677e-03
815.234,5.643893e-03
816.235,5.651315e-03
817.235,5.646982e-03
818.236,5.634194e-03
819.236,5.575178e-03
820.236,5.586387e-03
821.237,5.462971e-03
822.237,5.600203e-03
823.238,5.461719e-03
824.238,5.527222e-03
825.239,5.362001e-03
826.239,5.379407e-03
827.240,5.481762e-03
828.240,5.450082e-03
829.241,5.433557e-03
830.241,5.480747e-03
831.241,5.441238e-03
832.242,5.473871e-03
833.242,5.364742e-03
834.243,5.244363e-03
835.243,5.289958e-03
836.244,5.306866e-03
837.244,5.225816e-03
838.245,5.202241e-03
839.245,5.214702e-03
840.246,5.208140e-03
841.246,5.174214e-03
842.246,5.271021e-03
843.247,5.139336e-03
844.247,5.147354e-03
845.248,5.132739e-03
846.248,5.093963e-03
847.249,5.052428e-03
848.249,4.858796e-03
849.250,4.952697e-03
850.250,4.871454e-03
851.251,4.846940e-03
852.251,4.772422e-03
853.251,4.631397e-03
854.252,4.596027e-03
855.252,4.547289e-03
856.253,4.495982e-03
857.253,4.299964e-03
858.254,4.234634e-03
859.254,4.222359e-03
860.255,4.002768e-03
861.255,4.006297e-03
862.256,3.864907e-03
863.256,3.776535e-03
864.256,3.637095e-03
865.257,3.511028e-03
866.257,3.372918e-03
867.258,3.335458e-03
868.258,3.123627e-03
869.259,2.948584e-03
870.259,2.818529e-03
871.260,2.687369e-03
872.260,2.559754e-03
873.261,2.421464e-03
874.261,2.287393e-03
875.261,2.094023e-03
876.262,1.980323e-03
877.262,1.869486e-03
878.263,1.753699e-03
879.263,1.619454e-03
880.264,1.499548e-03
881.264,1.419064e-03
882.265,1.319236e-03
883.265,1.228334e-03
884.266,1.148520e-03
885.266,1.108250e-03
886.266,1.038031e-03
887.267,1.017081e-03
888.267,9.706510e-04
889.268,9.497995e-04
890.268,9.425515e-04
891.269,9.749093e-04
892.269,9.832246e-04
893.270,1.000234e-03
894.270,1.047048e-03
895.271,1.105973e-03
896.271,1.168673e-03
897.271,1.250819e-03
898.272,1.317122e-03
899.272,1.402696e-03
900.273,1.529762e-03
901.273,1.599545e-03
902.274,1.702899e-03
903.274,1.816454e-03
904.275,1.929750e-03
905.275,2.062578e-03
906.276,2.143403e-03
907.276,2.283768e-03
908.276,2.464348e-03
909.277,2.579205e-03
910.277,2.713742e-03
911.278,2.790861e-03
912.278,2.869903e-03
913.279,3.006541e-03
914.279,3.089130e-03
915.280,3.175623e-03
916.280,3.310998e-03
917.281,3.389067e-03
918.281,3.490239e-03
919.281,3.525195e-03
920.282,3.599034e-03
921.282,3.716078e-03
922.283,3.757830e-03
923.283,3.816813e-03
924.284,3.845926e-03
925.284,3.795200e-03
926.285,3.994605e-03
927.285,3.989213e-03
928.286,3.962872e-03
929.286,3.995532e-03
930.286,4.102077e-03
931.287,4.153177e-03
932.287,4.148808e-03
933.288,4.112197e-03
934.288,4.176054e-03
935.289,4.115248e-03
936.289,4.149510e-03
937.290,4.129519e-03
938.290,4.141115e-03
939.291,4.216881e-03
940.291,4.176256e-03
941.291,4.213277e-03
942.292,4.142057e-03
943.292,4.147941e-03
944.293,4.179933e-03
945.293,4.210924e-03
946.294,4.183466e-03
947.294,4.194500e-03
948.295,4.172737e-03
949.295,4.197213e-03
950.296,4.110107e-03
951.296,4.039733e-03
952.296,4.114057e-03
953.297,4.171941e-03
954.297,4.079657e-03
955.298,4.089227e-03
956.298,4.057440e-03
957.299,4.091353e-03
958.299,4.098763e-03
959.300,4.018916e-03
960.300,4.037331e-03
961.301,4.076328e-03
962.301,4.024351e-03
963.302,3.867622e-03
964.302,3.941270e-03
965.302,3.928845e-03
966.303,3.990841e-03
967.303,3.968506e-03
968.304,3.966041e-03
969.304,3.909606e-03
970.305,3.913140e-03
971.305,3.939794e-03
972.306,3.815705e-03
973.306,3.831047e-03
974.307,3.843651e-03
975.307,3.833182e-03
976.307,3.819711e-03
977.308,3.737362e-03
978.308,3.739986e-03
979.309,3.741664e-03
980.309,3.690022e-03
981.310,3.654988e-03
982.310,3.629705e-03
983.311,3.639180e-03
984.311,3.558615e-03
985.312,3.527777e-03
986.312,3.461149e-03
987.312,3.469761e-03
988.313,3.393298e-03
989.313,3.358494e-03
990.314,3.247147e-03
991.314,3.244549e-03
992.315,3.211154e-03
993.315,3.117845e-03
994.316,3.128330e-03
995.316,3.016831e-03
996.317,2.902144e-03
997.317,2.885972e-03
998.317,2.796134e-03
999.318,2.704406e-03
1000.318,2.651555e-03
1001.319,2.586970e-03
1002.319,2.498780e-03
1003.320,2.385919e-03
1004.320,2.367483e-03
1005.321,2.281084e-03
1006.321,2.170016e-03
1007.322,2.084203e-03
1008.322,1.992409e-03
1009.322,1.914043e-03
1010.323,1.828763e-03
1011.323,1.779421e-03
1012.324,1.690990e-03
1013.324,1.600744e-03
1014.325,1.577400e-03
1015.325,1.468455e-03
1016.326,1.406581e-03
1017.326,1.335237e-03
1018.327,1.263379e-03
1019.327,1.187898e-03
1020.327,1.152393e-03
1021.328,1.082810e-03
1022.328,1.035007e-03
1023.329,1.012309e-03
1024.329,9.681800e-04
1025.330,9.519035e-04
1026.330,9.118145e-04
1027.331,8.931933e-04
1028.331,8.777279e-04
1029.332,8.688234e-04
1030.332,8.488747e-04
1031.332,8.608382e-04
1032.333,8.681001e-04
1033.333,8.880750e-04
1034.334,9.059132e-04
1035.334,9.242004e-04
1036.335,9.563005e-04
1037.335,1.002155e-03
1038.336,1.042735e-03
1039.336,1.064606e-03
1040.337,1.129570e-03
1041.337,1.170871e-03
1042.337,1.215287e-03
1043.338,1.293475e-03
1044.338,1.338948e-03
1045.339,1.414496e-03
1046.339,1.453531e-03
1047.340,1.500325e-03
1048.340,1.583334e-03
1049.341,1.669136e-03
1050.341,1.719950e-03
1051.342,1.827557e-03
1052.342,1.865712e-03
1053.342,1.945624e-03
1054.343,2.014460e-03
1055.343,2.029868e-03
1056.344,2.136657e-03
1057.344,2.157093e-03
1058.345,2.249429e-03
1059.345,2.328686e-03
1060.346,2.327827e-03
1061.346,2.432890e-03
1062.347,2.433836e-03
1063.347,2.493193e-03
1064.347,2.521091e-03
1065.348,2.609905e-03
1066.348,2.628429e-03
1067.349,2.725655e-03
1068.349,2.677129e-03
1069.350,2.698474e-03
1070.350,2.784685e-03
1071.351,2.741685e-03
1072.351,2.821177e-03
1073.352,2.787826e-03
1074.352,2.851444e-03
1075.352,2.874699e-03
1076.353,2.910259e-03
1077.353,2.916520e-03
1078.354,2.929108e-03
1079.354,2.937777e-03
1080.355,2.932777e-03
1081.355,2.950151e-03
1082.356,2.929026e-03
1083.356,2.994474e-03
1084.357,2.972614e-03
1085.357,2.982702e-03
1086.357,2.947934e-03
1087.358,2.968760e-03
1088.358,2.942959e-03
1089.359,2.959564e-03
1090.359,2.939449e-03
1091.360,2.988033e-03
1092.360,3.012314e-03
1093.361,2.984211e-03
1094.361,2.937172e-03
1095.362,2.953808e-03
1096.362,2.965951e-03
1097.362,2.970391e-03
1098.363,2.935361e-03
1099.363,2.952355e-03
1100.364,2.943095e-03
1101.364,2.900724e-03
1102.365,2.904175e-03
1103.365,2.899018e-03
1104.366,2.944125e-03
1105.366,2.911700e-03
1106.367,2.892707e-03
1107.367,2.851134e-03
1108.367,2.868218e-03
1109.368,2.841671e-03
1110.368,2.880496e-03
1111.369,2.901746e-03
1112.369,2.905627e-03
1113.370,2.836651e-03
1114.370,2.878169e-03
1115.371,2.821878e-03
1116.371,2.825937e-03
1117.372,2.818020e-03
1118.372,2.830438e-03
1119.372,2.837816e-03
1120.373,2.810540e-03
1121.373,2.815171e-03
1122.374,2.756711e-03
1123.374,2.750778e-03
1124.375,2.804761e-03
1125.375,2.801456e-03
1126.376,2.764160e-03
1127.376,2.780202e-03
1128.377,2.731124e-03
1129.377,2.740985e-03
1130.377,2.749068e-03
1131.378,2.760433e-03
1132.378,2.735347e-03
1133.379,2.754051e-03
1134.379,2.689805e-03
1135.380,2.714586e-03
1136.380,2.712497e-03
1137.381,2.683538e-03
1138.381,2.734816e-03
1139.382,2.668366e-03
1140.382,2.706927e-03
1141.382,2.690603e-03
1142.383,2.680735e-03
1143.383,2.683344e-03
1144.384,2.681896e-03
1145.384,2.694811e-03
1146.385,2.648792e-03
1147.385,2.644132e-03
1148.386,2.653751e-03
1149.386,2.608283e-03
1150.387,2.590471e-03
1151.387,2.649084e-03
1152.387,2.596288e-03
1153.388,2.562176e-03
1154.388,2.589863e-03
1155.389,2.605085e-03
1156.389,2.630758e-03
1157.390,2.600073e-03
1158.390,2.584712e-03
1159.391,2.580666e-03
1160.391,2.560370e-03
1161.392,2.549654e-03
1162.392,2.539170e-03
1163.392,2.546442e-03
1164.393,2.574444e-03
1165.393,2.543321e-03
1166.394,2.542657e-03
1167.394,2.511030e-03
1168.395,2.497584e-03
1169.395,2.486341e-03
1170.396,2.456082e-03
1171.396,2.446243e-03
1172.397,2.454304e-03
1173.397,2.483176e-03
1174.397,2.418796e-03
1175.398,2.407864e-03
1176.398,2.438456e-03
1177.399,2.391238e-03
1178.399,2.382037e-03
1179.400,2.363636e-03
1180.400,2.368643e-03
1181.401,2.324533e-03
1182.401,2.356979e-03
1183.402,2.290894e-03
1184.402,2.258339e-03
1185.402,2.306578e-03
1186.403,2.281412e-03
1187.403,2.252417e-03
1188.404,2.217459e-03
1189.404,2.208616e-03
1190.405,2.213747e-03
1191.405,2.190593e-03
1192.406,2.154543e-03
1193.406,2.090850e-03
1194.407,2.081830e-03
1195.407,2.045978e-03
1196.407,2.047345e-03
1197.408,2.051201e-03
1198.408,1.984537e-03
1199.409,1.943957e-03
1200.409,1.942672e-03
1201.410,1.902167e-03
1202.410,1.833787e-03
1203.411,1.839410e-03
1204.411,1.755207e-03
1205.412,1.728084e-03
1206.412,1.740139e-03
1207.412,1.709794e-03
1208.413,1.681354e-03
1209.413,1.601627e-03
1210.414,1.574842e-03
1211.414,1.533553e-03
1212.415,1.474243e-03
1213.415,1.434709e-03
1214.416,1.406029e-03
1215.416,1.360559e-03
1216.417,1.317981e-03
1217.417,1.256170e-03
1218.417,1.242051e-03
1219.418,1.180967e-03
1220.418,1.161143e-03
1221.419,1.134091e-03
1222.419,1.041155e-03
1223.420,1.013044e-03
1224.420,9.556797e-04
1225.421,9.170486e-04
1226.421,8.952039e-04
1227.422,8.548088e-04
1228.422,8.075570e-04
1229.422,7.763739e-04
1230.423,7.324177e-04
1231.423,6.940401e-04
1232.424,6.613836e-04
1233.424,6.136423e-04
1234.425,5.927603e-04
1235.425,5.537488e-04
1236.426,5.231648e-04
1237.426,5.005447e-04
1238.427,4.847122e-04
1239.427,4.504324e-04
1240.427,4.270946e-04
1241.428,4.097263e-04
1242.428,3.901128e-04
1243.429,3.705569e-04
1244.429,3.539724e-04
1245.430,3.460230e-04
1246.430,3.318287e-04
1247.431,3.260373e-04
1248.431,3.262735e-04
1249.432,3.190166e-04
1250.432,3.138823e-04
1251.432,3.107072e-04
1252.433,3.287295e-04
1253.433,3.283427e-04
1254.434,3.355351e-04
1255.434,3.535385e-04
1256.435,3.557787e-04
1257.435,3.718782e-04
1258.436,3.898295e-04
1259.436,4.038991e-04
1260.437,4.217300e-04
1261.437,4.537408e-04
1262.437,4.690600e-04
1263.438,4.928416e-04
1264.438,5.219060e-04
1265.439,5.524701e-04
1266.439,5.748852e-04
1267.440,6.092806e-04
1268.440,6.319330e-04
1269.441,6.762630e-04
1270.441,7.057059e-04
1271.442,7.348621e-04
1272.442,7.620767e-04
1273.442,8.050015e-04
1274.443,8.324941e-04
1275.443,8.788677e-04
1276.444,8.933202e-04
1277.444,9.193642e-04
1278.445,9.767091e-04
1279.445,9.972555e-04
1280.446,1.034189e-03
1281.446,1.078440e-03
1282.447,1.107687e-03
1283.447,1.128687e-03
1284.447,1.149638e-03
1285.448,1.213660e-03
1286.448,1.238812e-03
1287.449,1.240066e-03
1288.449,1.282458e-03
1289.450,1.320801e-03
1290.450,1.349433e-03
1291.451,1.363793e-03
1292.451,1.398744e-03
1293.452,1.438631e-03
1294.452,1.436909e-03
1295.452,1.467731e-03
1296.453,1.517818e-03
1297.453,1.541015e-03
1298.454,1.531287e-03
1299.454,1.563671e-03
1300.455,1.566729e-03
1301.455,1.578204e-03
1302.456,1.602781e-03
1303.456,1.609391e-03
1304.457,1.631818e-03
1305.457,1.665928e-03
1306.457,1.661164e-03
1307.458,1.695935e-03
1308.458,1.666599e-03
1309.459,1.679923e-03
1310.459,1.704854e-03
1311.460,1.712262e-03
1312.460,1.721781e-03
1313.461,1.703721e-03
1314.461,1.719195e-03
1315.462,1.713173e-03
1316.462,1.739436e-03
1317.462,1.764188e-03
1318.463,1.747893e-03
1319.463,1.745563e-03
1320.464,1.731348e-03
1321.464,1.753362e-03
1322.465,1.779650e-03
1323.465,1.761825e-03
1324.466,1.754242e-03
1325.466,1.765011e-03
1326.467,1.748414e-03
1327.467,1.764938e-03
1328.467,1.766075e-03
1329.468,1.739348e-03
1330.468,1.752652e-03
1331.469,1.770690e-03
1332.469,1.741301e-03
1333.470,1.711115e-03
1334.470,1.759897e-03
1335.471,1.738595e-03
1336.471,1.745746e-03
1337.472,1.731851e-03
1338.472,1.747884e-03
1339.472,1.734774e-03
1340.473,1.760485e-03
1341.473,1.727646e-03
1342.474,1.762147e-03
1343.474,1.753122e-03
1344.475,1.715698e-03
1345.475,1.736180e-03
1346.476,1.724652e-03
1347.476,1.716184e-03
1348.477,1.716715e-03
1349.477,1.717146e-03
1350.477,1.703297e-03
1351.478,1.681907e-03
1352.478,1.692276e-03
1353.479,1.723651e-03
1354.479,1.706677e-03
1355.480,1.678948e-03
1356.480,1.706240e-03
1357.481,1.692695e-03
1358.481,1.673969e-03
1359.482,1.688567e-03
1360.482,1.683705e-03
1361.482,1.656565e-03
1362.483,1.671137e-03
1363.483,1.668697e-03
1364.484,1.686108e-03
1365.484,1.655125e-03
1366.485,1.651743e-03
1367.485,1.660344e-03
1368.486,1.657127e-03
1369.486,1.663062e-03
1370.487,1.621466e-03
1371.487,1.666214e-03
1372.487,1.622600e-03
1373.488,1.621731e-03
1374.488,1.643151e-03
1375.489,1.645920e-03
1376.489,1.621908e-03
1377.490,1.609591e-03
1378.490,1.656000e-03
1379.491,1.589328e-03
1380.491,1.607714e-03
1381.492,1.590359e-03
1382.492,1.612944e-03
1383.492,1.611602e-03
1384.493,1.618411e-03
1385.493,1.609668e-03
1386.494,1.573455e-03
1387.494,1.565819e-03
1388.495,1.582590e-03
1389.495,1.589655e-03
1390.496,1.589382e-03
1391.496,1.546646e-03
1392.497,1.578484e-03
1393.497,1.588071e-03
1394.497,1.561308e-03
1395.498,1.566663e-03
1396.498,1.538135e-03
1397.499,1.533762e-03
1398.499,1.517804e-03
1399.500,1.533000e-03
1400.500,1.548782e-03
1401.501,1.544797e-03
