# Venus Spectrum
# source: Compiled telescope observations
# description: Venus reflection spectrum from multiple missions
# references: Karkoschka 1994; Pollack et al.; mission data
# resolution: ~1.0 nm
# object: Venus
# observation_type: Disk-integrated reflected sunlight
# instruments: Ground & space-based telescopes
# missions: Venus Express, Akatsuki, Magellan
# data_points: 2200
#
Wavelength(nm),Flux(W/m²/nm)
453.070,3.214472e-02
454.070,3.252169e-02
455.070,3.235184e-02
456.071,3.213874e-02
457.071,3.293173e-02
458.072,3.249105e-02
459.072,3.277088e-02
460.073,3.232667e-02
461.073,3.293048e-02
462.074,3.308173e-02
463.074,3.309983e-02
464.075,3.319210e-02
465.075,3.269105e-02
466.075,3.315935e-02
467.076,3.320218e-02
468.076,3.358417e-02
469.077,3.287071e-02
470.077,3.303771e-02
471.078,3.317725e-02
472.078,3.361278e-02
473.079,3.324348e-02
474.079,3.301143e-02
475.080,3.314183e-02
476.080,3.300922e-02
477.080,3.329536e-02
478.081,3.331351e-02
479.081,3.330169e-02
480.082,3.337635e-02
481.082,3.353797e-02
482.083,3.374751e-02
483.083,3.309640e-02
484.084,3.350513e-02
485.084,3.363694e-02
486.085,3.307661e-02
487.085,3.360280e-02
488.085,3.292092e-02
489.086,3.329028e-02
490.086,3.351548e-02
491.087,3.342794e-02
492.087,3.288177e-02
493.088,3.370429e-02
494.088,3.385000e-02
495.089,3.373867e-02
496.089,3.382079e-02
497.090,3.364254e-02
498.090,3.328656e-02
499.090,3.359499e-02
500.091,3.398046e-02
501.091,3.416480e-02
502.092,3.358199e-02
503.092,3.397358e-02
504.093,3.357576e-02
505.093,3.318807e-02
506.094,3.350365e-02
507.094,3.370521e-02
508.095,3.340103e-02
509.095,3.350897e-02
510.095,3.330658e-02
511.096,3.352503e-02
512.096,3.328346e-02
513.097,3.375693e-02
514.097,3.392913e-02
515.098,3.407294e-02
516.098,3.320167e-02
517.099,3.331116e-02
518.099,3.353788e-02
519.100,3.312960e-02
520.100,3.357078e-02
521.101,3.303193e-02
522.101,3.408731e-02
523.101,3.357995e-02
524.102,3.382674e-02
525.102,3.381962e-02
526.103,3.323762e-02
527.103,3.345383e-02
528.104,3.342622e-02
529.104,3.341563e-02
530.105,3.308916e-02
531.105,3.341162e-02
532.106,3.332655e-02
533.106,3.344753e-02
534.106,3.311512e-02
535.107,3.208294e-02
536.107,3.259649e-02
537.108,3.355560e-02
538.108,3.318567e-02
539.109,3.291301e-02
540.109,3.300353e-02
541.110,3.284477e-02
542.110,3.267439e-02
543.111,3.280043e-02
544.111,3.277499e-02
545.111,3.254018e-02
546.112,3.258381e-02
547.112,3.267925e-02
548.113,3.217007e-02
549.113,3.276119e-02
550.114,3.251176e-02
551.114,3.301458e-02
552.115,3.211612e-02
553.115,3.303811e-02
554.116,3.261370e-02
555.116,3.233952e-02
556.116,3.310509e-02
557.117,3.253541e-02
558.117,3.299654e-02
559.118,3.304111e-02
560.118,3.231748e-02
561.119,3.210398e-02
562.119,3.240294e-02
563.120,3.246827e-02
564.120,3.261168e-02
565.121,3.155561e-02
566.121,3.206783e-02
567.121,3.258575e-02
568.122,3.260112e-02
569.122,3.254973e-02
570.123,3.214645e-02
571.123,3.192265e-02
572.124,3.197467e-02
573.124,3.220108e-02
574.125,3.258655e-02
575.125,3.184353e-02
576.126,3.138404e-02
577.126,3.202496e-02
578.126,3.200331e-02
579.127,3.221408e-02
580.127,3.255647e-02
581.128,3.232915e-02
582.128,3.156378e-02
583.129,3.231381e-02
584.129,3.172640e-02
585.130,3.091207e-02
586.130,3.209281e-02
587.131,3.122089e-02
588.131,3.215478e-02
589.131,3.152758e-02
590.132,3.109546e-02
591.132,3.134441e-02
592.133,3.117943e-02
593.133,3.156854e-02
594.134,3.164638e-02
595.134,3.117292e-02
596.135,3.187250e-02
597.135,3.147761e-02
598.136,3.104846e-02
599.136,3.087797e-02
600.136,3.149264e-02
601.137,3.136517e-02
602.137,3.100434e-02
603.138,3.114731e-02
604.138,3.106822e-02
605.139,3.001417e-02
606.139,3.030236e-02
607.140,3.098683e-02
608.140,3.137228e-02
609.141,3.098420e-02
610.141,3.081926e-02
611.141,3.072568e-02
612.142,3.106554e-02
613.142,3.088961e-02
614.143,3.051127e-02
615.143,3.023098e-02
616.144,3.016538e-02
617.144,3.089719e-02
618.145,3.087808e-02
619.145,3.055764e-02
620.146,3.023581e-02
621.146,3.034682e-02
622.146,3.055845e-02
623.147,3.049726e-02
624.147,2.998437e-02
625.148,2.934324e-02
626.148,2.993295e-02
627.149,2.991265e-02
628.149,2.988273e-02
629.150,3.023024e-02
630.150,3.002957e-02
631.151,2.955277e-02
632.151,2.976408e-02
633.151,3.004676e-02
634.152,3.010186e-02
635.152,2.961069e-02
636.153,2.965877e-02
637.153,2.971175e-02
638.154,2.918737e-02
639.154,2.921395e-02
640.155,2.914254e-02
641.155,2.945283e-02
642.156,2.859237e-02
643.156,2.961391e-02
644.156,2.946745e-02
645.157,2.924009e-02
646.157,2.935637e-02
647.158,2.899136e-02
648.158,2.891650e-02
649.159,2.891793e-02
650.159,2.889450e-02
651.160,2.865897e-02
652.160,2.867397e-02
653.161,2.884917e-02
654.161,2.976837e-02
655.161,2.924089e-02
656.162,2.849011e-02
657.162,2.836655e-02
658.163,2.845610e-02
659.163,2.833452e-02
660.164,2.859482e-02
661.164,2.834140e-02
662.165,2.840400e-02
663.165,2.853000e-02
664.166,2.823965e-02
665.166,2.842719e-02
666.166,2.802664e-02
667.167,2.783647e-02
668.167,2.820344e-02
669.168,2.804117e-02
670.168,2.784102e-02
671.169,2.822513e-02
672.169,2.784917e-02
673.170,2.801111e-02
674.170,2.763032e-02
675.171,2.765986e-02
676.171,2.755667e-02
677.171,2.759811e-02
678.172,2.782261e-02
679.172,2.737464e-02
680.173,2.738180e-02
681.173,2.768929e-02
682.174,2.709654e-02
683.174,2.764740e-02
684.175,2.783002e-02
685.175,2.778379e-02
686.176,2.696319e-02
687.176,2.717477e-02
688.176,2.735122e-02
689.177,2.712222e-02
690.177,2.675039e-02
691.178,2.690697e-02
692.178,2.660193e-02
693.179,2.631444e-02
694.179,2.684420e-02
695.180,2.687016e-02
696.180,2.631464e-02
697.181,2.648989e-02
698.181,2.633340e-02
699.181,2.668210e-02
700.182,2.632482e-02
701.182,2.639411e-02
702.183,2.631777e-02
703.183,2.613913e-02
704.184,2.626032e-02
705.184,2.658221e-02
706.185,2.614190e-02
707.185,2.633848e-02
708.186,2.580872e-02
709.186,2.603276e-02
710.186,2.602004e-02
711.187,2.621993e-02
712.187,2.611631e-02
713.188,2.569583e-02
714.188,2.557226e-02
715.189,2.600996e-02
716.189,2.566567e-02
717.190,2.513095e-02
718.190,2.551974e-02
719.191,2.564046e-02
720.191,2.523492e-02
721.191,2.545975e-02
722.192,2.517837e-02
723.192,2.528458e-02
724.193,2.494908e-02
725.193,2.484674e-02
726.194,2.509136e-02
727.194,2.488060e-02
728.195,2.543992e-02
729.195,2.502677e-02
730.196,2.447485e-02
731.196,2.485950e-02
732.196,2.505646e-02
733.197,2.453476e-02
734.197,2.471543e-02
735.198,2.443655e-02
736.198,2.505365e-02
737.199,2.447868e-02
738.199,2.434833e-02
739.200,2.453854e-02
740.200,2.405657e-02
741.201,2.414202e-02
742.201,2.447359e-02
743.201,2.408250e-02
744.202,2.424287e-02
745.202,2.417746e-02
746.203,2.396625e-02
747.203,2.342136e-02
748.204,2.395146e-02
749.204,2.381949e-02
750.205,2.377864e-02
751.205,2.399299e-02
752.206,2.362956e-02
753.206,2.383735e-02
754.206,2.375171e-02
755.207,2.341831e-02
756.207,2.389508e-02
757.208,2.351372e-02
758.208,2.355496e-02
759.209,2.378793e-02
760.209,2.302400e-02
761.210,2.316162e-02
762.210,2.331592e-02
763.211,2.270605e-02
764.211,2.328833e-02
765.211,2.333616e-02
766.212,2.314060e-02
767.212,2.285090e-02
768.213,2.295074e-02
769.213,2.276766e-02
770.214,2.247013e-02
771.214,2.272915e-02
772.215,2.288826e-02
773.215,2.327708e-02
774.216,2.285736e-02
775.216,2.282437e-02
776.216,2.283060e-02
777.217,2.253434e-02
778.217,2.219512e-02
779.218,2.209582e-02
780.218,2.246177e-02
781.219,2.250160e-02
782.219,2.257587e-02
783.220,2.258767e-02
784.220,2.226901e-02
785.221,2.226410e-02
786.221,2.186584e-02
787.221,2.218977e-02
788.222,2.199372e-02
789.222,2.207646e-02
790.223,2.192196e-02
791.223,2.165899e-02
792.224,2.184976e-02
793.224,2.133766e-02
794.225,2.192816e-02
795.225,2.165767e-02
796.226,2.167308e-02
797.226,2.171295e-02
798.226,2.133755e-02
799.227,2.146921e-02
800.227,2.126487e-02
801.228,2.123086e-02
802.228,2.165456e-02
803.229,2.091751e-02
804.229,2.103566e-02
805.230,2.110224e-02
806.230,2.108497e-02
807.231,2.111713e-02
808.231,2.122447e-02
809.231,2.147492e-02
810.232,2.093968e-02
811.232,2.091697e-02
812.233,2.094319e-02
813.233,2.104457e-02
814.234,2.097551e-02
815.234,2.064856e-02
816.235,2.087880e-02
817.235,2.087869e-02
818.236,2.099826e-02
819.236,2.032243e-02
820.236,2.044780e-02
821.237,2.052108e-02
822.237,2.055725e-02
823.238,2.055200e-02
824.238,2.047281e-02
825.239,2.015386e-02
826.239,2.020461e-02
827.240,2.039797e-02
828.240,1.999998e-02
829.241,1.991259e-02
830.241,2.022073e-02
831.241,2.043292e-02
832.242,2.010301e-02
833.242,1.957700e-02
834.243,1.979977e-02
835.243,1.981898e-02
836.244,1.961350e-02
837.244,2.010994e-02
838.245,1.981531e-02
839.245,1.945265e-02
840.246,1.983694e-02
841.246,1.976856e-02
842.246,1.952632e-02
843.247,1.938600e-02
844.247,1.935914e-02
845.248,1.937930e-02
846.248,1.949781e-02
847.249,1.919756e-02
848.249,1.911749e-02
849.250,1.942049e-02
850.250,1.970147e-02
851.251,1.917857e-02
852.251,1.887696e-02
853.251,1.927239e-02
854.252,1.928421e-02
855.252,1.901822e-02
856.253,1.897395e-02
857.253,1.900371e-02
858.254,1.889722e-02
859.254,1.862991e-02
860.255,1.914639e-02
861.255,1.879529e-02
862.256,1.885621e-02
863.256,1.870486e-02
864.256,1.879998e-02
865.257,1.875904e-02
866.257,1.847255e-02
867.258,1.839081e-02
868.258,1.851086e-02
869.259,1.865119e-02
870.259,1.840896e-02
871.260,1.806833e-02
872.260,1.821823e-02
873.261,1.830602e-02
874.261,1.808566e-02
875.261,1.803432e-02
876.262,1.808682e-02
877.262,1.812331e-02
878.263,1.829041e-02
879.263,1.820242e-02
880.264,1.816573e-02
881.264,1.817341e-02
882.265,1.794220e-02
883.265,1.782938e-02
884.266,1.789897e-02
885.266,1.777402e-02
886.266,1.783860e-02
887.267,1.797772e-02
888.267,1.749500e-02
889.268,1.777212e-02
890.268,1.766075e-02
891.269,1.763650e-02
892.269,1.750458e-02
893.270,1.738385e-02
894.270,1.737657e-02
895.271,1.748436e-02
896.271,1.744476e-02
897.271,1.747699e-02
898.272,1.706997e-02
899.272,1.711946e-02
900.273,1.697716e-02
901.273,1.726289e-02
902.274,1.690824e-02
903.274,1.712684e-02
904.275,1.709624e-02
905.275,1.699246e-02
906.276,1.707375e-02
907.276,1.680071e-02
908.276,1.673176e-02
909.277,1.673157e-02
910.277,1.682975e-02
911.278,1.687979e-02
912.278,1.691671e-02
913.279,1.671494e-02
914.279,1.667188e-02
915.280,1.683836e-02
916.280,1.643234e-02
917.281,1.649764e-02
918.281,1.653760e-02
919.281,1.647781e-02
920.282,1.639286e-02
921.282,1.654303e-02
922.283,1.631672e-02
923.283,1.633040e-02
924.284,1.649490e-02
925.284,1.601964e-02
926.285,1.622313e-02
927.285,1.619503e-02
928.286,1.618506e-02
929.286,1.616604e-02
930.286,1.624397e-02
931.287,1.601620e-02
932.287,1.604149e-02
933.288,1.589066e-02
934.288,1.589958e-02
935.289,1.576138e-02
936.289,1.569901e-02
937.290,1.575597e-02
938.290,1.617521e-02
939.291,1.582338e-02
940.291,1.558405e-02
941.291,1.578907e-02
942.292,1.574327e-02
943.292,1.563609e-02
944.293,1.565271e-02
945.293,1.565681e-02
946.294,1.531943e-02
947.294,1.510507e-02
948.295,1.536714e-02
949.295,1.526302e-02
950.296,1.537633e-02
951.296,1.519547e-02
952.296,1.507794e-02
953.297,1.518763e-02
954.297,1.493466e-02
955.298,1.495940e-02
956.298,1.523413e-02
957.299,1.507973e-02
958.299,1.526140e-02
959.300,1.513891e-02
960.300,1.511759e-02
961.301,1.518343e-02
962.301,1.476608e-02
963.302,1.514989e-02
964.302,1.483305e-02
965.302,1.493382e-02
966.303,1.471346e-02
967.303,1.461220e-02
968.304,1.468109e-02
969.304,1.472056e-02
970.305,1.442209e-02
971.305,1.463925e-02
972.306,1.458942e-02
973.306,1.444594e-02
974.307,1.471515e-02
975.307,1.451031e-02
976.307,1.445265e-02
977.308,1.446875e-02
978.308,1.448064e-02
979.309,1.422554e-02
980.309,1.443126e-02
981.310,1.420577e-02
982.310,1.408843e-02
983.311,1.466271e-02
984.311,1.415058e-02
985.312,1.424052e-02
986.312,1.412072e-02
987.312,1.393061e-02
988.313,1.416635e-02
989.313,1.415802e-02
990.314,1.411430e-02
991.314,1.403723e-02
992.315,1.404582e-02
993.315,1.396012e-02
994.316,1.375150e-02
995.316,1.412865e-02
996.317,1.378614e-02
997.317,1.373522e-02
998.317,1.365747e-02
999.318,1.370962e-02
1000.318,1.377071e-02
1001.319,1.355713e-02
1002.319,1.367067e-02
1003.320,1.352739e-02
1004.320,1.357854e-02
1005.321,1.371456e-02
1006.321,1.359392e-02
1007.322,1.335814e-02
1008.322,1.345227e-02
1009.322,1.340151e-02
1010.323,1.337408e-02
1011.323,1.366864e-02
1012.324,1.326634e-02
1013.324,1.345184e-02
1014.325,1.328846e-02
1015.325,1.324868e-02
1016.326,1.313714e-02
1017.326,1.335238e-02
1018.327,1.334709e-02
1019.327,1.333118e-02
1020.327,1.305572e-02
1021.328,1.287498e-02
1022.328,1.307083e-02
1023.329,1.310837e-02
1024.329,1.315374e-02
1025.330,1.317497e-02
1026.330,1.304318e-02
1027.331,1.285567e-02
1028.331,1.293767e-02
1029.332,1.288079e-02
1030.332,1.287472e-02
1031.332,1.271111e-02
1032.333,1.254140e-02
1033.333,1.263832e-02
1034.334,1.232245e-02
1035.334,1.261927e-02
1036.335,1.256429e-02
1037.335,1.277252e-02
1038.336,1.246258e-02
1039.336,1.258922e-02
1040.337,1.241182e-02
1041.337,1.243067e-02
1042.337,1.264690e-02
1043.338,1.247229e-02
1044.338,1.237700e-02
1045.339,1.245061e-02
1046.339,1.241740e-02
1047.340,1.235419e-02
1048.340,1.231992e-02
1049.341,1.203194e-02
1050.341,1.224413e-02
1051.342,1.220324e-02
1052.342,1.204611e-02
1053.342,1.225493e-02
1054.343,1.213996e-02
1055.343,1.194479e-02
1056.344,1.195293e-02
1057.344,1.188803e-02
1058.345,1.206111e-02
1059.345,1.200014e-02
1060.346,1.193242e-02
1061.346,1.184343e-02
1062.347,1.220158e-02
1063.347,1.190549e-02
1064.347,1.170119e-02
1065.348,1.188543e-02
1066.348,1.172890e-02
1067.349,1.167869e-02
1068.349,1.163437e-02
1069.350,1.174501e-02
1070.350,1.154279e-02
1071.351,1.157152e-02
1072.351,1.165732e-02
1073.352,1.151762e-02
1074.352,1.161975e-02
1075.352,1.154899e-02
1076.353,1.154709e-02
1077.353,1.159058e-02
1078.354,1.147673e-02
1079.354,1.144307e-02
1080.355,1.133625e-02
1081.355,1.139470e-02
1082.356,1.153591e-02
1083.356,1.143382e-02
1084.357,1.127176e-02
1085.357,1.125070e-02
1086.357,1.117674e-02
1087.358,1.113587e-02
1088.358,1.121885e-02
1089.359,1.111939e-02
1090.359,1.117793e-02
1091.360,1.110398e-02
1092.360,1.124346e-02
1093.361,1.101373e-02
1094.361,1.108869e-02
1095.362,1.097099e-02
1096.362,1.110846e-02
1097.362,1.105516e-02
1098.363,1.113532e-02
1099.363,1.081532e-02
1100.364,1.080557e-02
1101.364,1.088073e-02
1102.365,1.072712e-02
1103.365,1.077828e-02
1104.366,1.087003e-02
1105.366,1.081307e-02
1106.367,1.091821e-02
1107.367,1.075997e-02
1108.367,1.056982e-02
1109.368,1.062029e-02
1110.368,1.075877e-02
1111.369,1.050704e-02
1112.369,1.069933e-02
1113.370,1.060562e-02
1114.370,1.053529e-02
1115.371,1.062100e-02
1116.371,1.025988e-02
1117.372,1.057705e-02
1118.372,1.023633e-02
1119.372,1.046780e-02
1120.373,1.046784e-02
1121.373,1.036184e-02
1122.374,1.048638e-02
1123.374,1.033640e-02
1124.375,1.022828e-02
1125.375,1.027475e-02
1126.376,1.038654e-02
1127.376,1.029878e-02
1128.377,1.029177e-02
1129.377,1.028159e-02
1130.377,1.026453e-02
1131.378,1.019528e-02
1132.378,1.019358e-02
1133.379,1.008397e-02
1134.379,1.008303e-02
1135.380,1.009957e-02
1136.380,9.951277e-03
1137.381,1.015064e-02
1138.381,9.953987e-03
1139.382,9.923264e-03
1140.382,1.008063e-02
1141.382,9.974127e-03
1142.383,9.975773e-03
1143.383,9.879407e-03
1144.384,9.998390e-03
1145.384,9.662709e-03
1146.385,9.930728e-03
1147.385,9.707305e-03
1148.386,9.786709e-03
1149.386,9.901554e-03
1150.387,9.811147e-03
1151.387,9.896351e-03
1152.387,9.830308e-03
1153.388,9.580666e-03
1154.388,9.788053e-03
1155.389,9.748909e-03
1156.389,9.629098e-03
1157.390,9.515526e-03
1158.390,9.605957e-03
1159.391,9.510615e-03
1160.391,9.517689e-03
1161.392,9.390725e-03
1162.392,9.527960e-03
1163.392,9.520194e-03
1164.393,9.506768e-03
1165.393,9.412236e-03
1166.394,9.475639e-03
1167.394,9.519111e-03
1168.395,9.390722e-03
1169.395,9.410791e-03
1170.396,9.455397e-03
1171.396,9.369491e-03
1172.397,9.443651e-03
1173.397,9.372906e-03
1174.397,9.346429e-03
1175.398,9.162841e-03
1176.398,9.203277e-03
1177.399,9.335163e-03
1178.399,9.313223e-03
1179.400,9.144389e-03
1180.400,8.989125e-03
1181.401,9.174463e-03
1182.401,9.061015e-03
1183.402,9.032631e-03
1184.402,9.113584e-03
1185.402,9.134417e-03
1186.403,9.109980e-03
1187.403,9.051582e-03
1188.404,8.981119e-03
1189.404,9.047438e-03
1190.405,8.948662e-03
1191.405,8.937708e-03
1192.406,8.943868e-03
1193.406,8.828266e-03
1194.407,8.678299e-03
1195.407,8.856643e-03
1196.407,8.901181e-03
1197.408,8.787181e-03
1198.408,8.837711e-03
1199.409,8.787031e-03
1200.409,8.646367e-03
1201.410,8.701199e-03
1202.410,8.617596e-03
1203.411,8.650469e-03
1204.411,8.617531e-03
1205.412,8.532228e-03
1206.412,8.472300e-03
1207.412,8.526408e-03
1208.413,8.746072e-03
1209.413,8.566222e-03
1210.414,8.568040e-03
1211.414,8.654436e-03
1212.415,8.549345e-03
1213.415,8.500915e-03
1214.416,8.360256e-03
1215.416,8.455223e-03
1216.417,8.415915e-03
1217.417,8.404354e-03
1218.417,8.518673e-03
1219.418,8.260724e-03
1220.418,8.559936e-03
1221.419,8.253234e-03
1222.419,8.476995e-03
1223.420,8.260604e-03
1224.420,8.336986e-03
1225.421,8.311374e-03
1226.421,8.267635e-03
1227.422,8.291833e-03
1228.422,8.321480e-03
1229.422,8.287061e-03
1230.423,8.014930e-03
1231.423,8.137510e-03
1232.424,8.137825e-03
1233.424,8.150702e-03
1234.425,8.149931e-03
1235.425,8.131706e-03
1236.426,8.131351e-03
1237.426,8.076357e-03
1238.427,7.891079e-03
1239.427,8.054783e-03
1240.427,7.985538e-03
1241.428,7.903604e-03
1242.428,8.123498e-03
1243.429,7.914728e-03
1244.429,7.954167e-03
1245.430,7.990672e-03
1246.430,7.945554e-03
1247.431,7.859173e-03
1248.431,7.838469e-03
1249.432,7.970959e-03
1250.432,7.770742e-03
1251.432,7.836074e-03
1252.433,7.806501e-03
1253.433,7.752388e-03
1254.434,7.847946e-03
1255.434,7.583934e-03
1256.435,7.754384e-03
1257.435,7.828402e-03
1258.436,7.654349e-03
1259.436,7.662669e-03
1260.437,7.606590e-03
1261.437,7.705644e-03
1262.437,7.588414e-03
1263.438,7.677800e-03
1264.438,7.483564e-03
1265.439,7.687766e-03
1266.439,7.567893e-03
1267.440,7.514032e-03
1268.440,7.489113e-03
1269.441,7.588220e-03
1270.441,7.497078e-03
1271.442,7.377638e-03
1272.442,7.394255e-03
1273.442,7.572916e-03
1274.443,7.478165e-03
1275.443,7.412895e-03
1276.444,7.487356e-03
1277.444,7.461003e-03
1278.445,7.350854e-03
1279.445,7.387441e-03
1280.446,7.407777e-03
1281.446,7.286696e-03
1282.447,7.331570e-03
1283.447,7.404590e-03
1284.447,7.230995e-03
1285.448,7.205430e-03
1286.448,7.174070e-03
1287.449,7.217071e-03
1288.449,7.125635e-03
1289.450,7.246740e-03
1290.450,7.177527e-03
1291.451,7.172699e-03
1292.451,7.159808e-03
1293.452,7.205277e-03
1294.452,7.264118e-03
1295.452,7.134549e-03
1296.453,7.085901e-03
1297.453,7.234824e-03
1298.454,6.996386e-03
1299.454,7.206853e-03
1300.455,7.026551e-03
1301.455,7.051874e-03
1302.456,7.045412e-03
1303.456,6.972813e-03
1304.457,7.017484e-03
1305.457,7.068572e-03
1306.457,6.916036e-03
1307.458,6.990420e-03
1308.458,6.926045e-03
1309.459,6.963515e-03
1310.459,6.812409e-03
1311.460,6.765027e-03
1312.460,6.879371e-03
1313.461,6.912749e-03
1314.461,6.869858e-03
1315.462,6.845847e-03
1316.462,6.785025e-03
1317.462,6.765653e-03
1318.463,6.684477e-03
1319.463,6.773081e-03
1320.464,6.754630e-03
1321.464,6.715729e-03
1322.465,6.709166e-03
1323.465,6.732449e-03
1324.466,6.703158e-03
1325.466,6.765994e-03
1326.467,6.613971e-03
1327.467,6.593562e-03
1328.467,6.668140e-03
1329.468,6.557545e-03
1330.468,6.586228e-03
1331.469,6.560770e-03
1332.469,6.590846e-03
1333.470,6.604699e-03
1334.470,6.530698e-03
1335.471,6.462001e-03
1336.471,6.538485e-03
1337.472,6.477768e-03
1338.472,6.490016e-03
1339.472,6.520676e-03
1340.473,6.489334e-03
1341.473,6.485097e-03
1342.474,6.392710e-03
1343.474,6.483307e-03
1344.475,6.407123e-03
1345.475,6.355773e-03
1346.476,6.373923e-03
1347.476,6.326240e-03
1348.477,6.304045e-03
1349.477,6.350584e-03
1350.477,6.417349e-03
1351.478,6.302586e-03
1352.478,6.350077e-03
1353.479,6.350265e-03
1354.479,6.228536e-03
1355.480,6.092076e-03
1356.480,6.287068e-03
1357.481,6.159477e-03
1358.481,6.180602e-03
1359.482,6.180638e-03
1360.482,6.212987e-03
1361.482,6.142138e-03
1362.483,6.274911e-03
1363.483,6.087665e-03
1364.484,6.161069e-03
1365.484,6.259022e-03
1366.485,6.061098e-03
1367.485,6.223434e-03
1368.486,6.135570e-03
1369.486,6.197350e-03
1370.487,6.063170e-03
1371.487,6.020013e-03
1372.487,6.063996e-03
1373.488,6.037771e-03
1374.488,6.044514e-03
1375.489,6.064874e-03
1376.489,6.064740e-03
1377.490,5.921506e-03
1378.490,6.018627e-03
1379.491,5.960911e-03
1380.491,5.920763e-03
1381.492,5.937846e-03
1382.492,5.950821e-03
1383.492,6.039538e-03
1384.493,5.895825e-03
1385.493,5.960795e-03
1386.494,5.948675e-03
1387.494,6.048446e-03
1388.495,5.840436e-03
1389.495,5.851972e-03
1390.496,5.756360e-03
1391.496,5.904805e-03
1392.497,5.774963e-03
1393.497,5.799694e-03
1394.497,5.788316e-03
1395.498,5.804548e-03
1396.498,5.784980e-03
1397.499,5.795450e-03
1398.499,5.719782e-03
1399.500,5.602912e-03
1400.500,5.677294e-03
1401.501,5.746497e-03
